latencia_ms
3.340
0.634
0.723
2.683
0.471
0.657
2.348
1.786
1.767
2.372
1.876
1.975
2.301
2.282
1.289
1.544
1.035
1.117
1.470
1.268
1.512
1.650
2.539
1.973
1.597
5
1.488
