Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Latência uRLLC (RTT local): 3.340 ms
Latência uRLLC (RTT local): 0.634 ms
Latência uRLLC (RTT local): 0.723 ms
Latência uRLLC (RTT local): 2.683 ms
Latência uRLLC (RTT local): 0.471 ms
Latência uRLLC (RTT local): 0.657 ms
Latência uRLLC (RTT local): 2.348 ms
Latência uRLLC (RTT local): 1.786 ms
Latência uRLLC (RTT local): 1.767 ms
Latência uRLLC (RTT local): 2.372 ms
Latência uRLLC (RTT local): 1.876 ms
Latência uRLLC (RTT local): 1.975 ms
Latência uRLLC (RTT local): 2.301 ms
Latência uRLLC (RTT local): 2.282 ms
Latência uRLLC (RTT local): 1.289 ms
Latência uRLLC (RTT local): 1.544 ms
Latência uRLLC (RTT local): 1.035 ms
Latência uRLLC (RTT local): 1.117 ms
Latência uRLLC (RTT local): 1.470 ms
Latência uRLLC (RTT local): 1.268 ms
Latência uRLLC (RTT local): 1.512 ms
Latência uRLLC (RTT local): 1.650 ms
Latência uRLLC (RTT local): 2.539 ms
Latência uRLLC (RTT local): 1.973 ms
Latência uRLLC (RTT local): 1.597 ms
Gerador uRLLC finalizado. 25 medições salvas; tentativas=36, falhas=11
