Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Latência uRLLC (RTT local): 3.715 ms
Latência uRLLC (RTT local): 0.499 ms
Latência uRLLC (RTT local): 0.677 ms
Latência uRLLC (RTT local): 1.390 ms
Latência uRLLC (RTT local): 2.322 ms
Latência uRLLC (RTT local): 1.665 ms
Latência uRLLC (RTT local): 2.004 ms
Latência uRLLC (RTT local): 1.786 ms
Latência uRLLC (RTT local): 2.219 ms
Latência uRLLC (RTT local): 2.352 ms
Latência uRLLC (RTT local): 2.133 ms
Latência uRLLC (RTT local): 2.176 ms
Latência uRLLC (RTT local): 2.560 ms
Latência uRLLC (RTT local): 1.189 ms
Latência uRLLC (RTT local): 1.707 ms
Latência uRLLC (RTT local): 1.498 ms
Latência uRLLC (RTT local): 2.219 ms
Latência uRLLC (RTT local): 1.363 ms
Latência uRLLC (RTT local): 1.656 ms
Latência uRLLC (RTT local): 2.305 ms
Latência uRLLC (RTT local): 1.607 ms
Latência uRLLC (RTT local): 2.118 ms
Latência uRLLC (RTT local): 1.945 ms
Latência uRLLC (RTT local): 1.248 ms
Latência uRLLC (RTT local): 1.942 ms
Gerador uRLLC finalizado. 25 medições salvas; tentativas=36, falhas=11
