Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Latência uRLLC (RTT local): 2.816 ms
Latência uRLLC (RTT local): 0.550 ms
Latência uRLLC (RTT local): 0.656 ms
Latência uRLLC (RTT local): 1.122 ms
Latência uRLLC (RTT local): 1.038 ms
Latência uRLLC (RTT local): 1.063 ms
Latência uRLLC (RTT local): 1.579 ms
Latência uRLLC (RTT local): 1.338 ms
Latência uRLLC (RTT local): 2.135 ms
Latência uRLLC (RTT local): 1.841 ms
Latência uRLLC (RTT local): 1.536 ms
Latência uRLLC (RTT local): 1.718 ms
Latência uRLLC (RTT local): 2.100 ms
Latência uRLLC (RTT local): 1.101 ms
Latência uRLLC (RTT local): 0.996 ms
Latência uRLLC (RTT local): 1.357 ms
Latência uRLLC (RTT local): 1.320 ms
Latência uRLLC (RTT local): 0.962 ms
Latência uRLLC (RTT local): 1.048 ms
Latência uRLLC (RTT local): 0.980 ms
Latência uRLLC (RTT local): 1.481 ms
Latência uRLLC (RTT local): 1.422 ms
Latência uRLLC (RTT local): 1.193 ms
Latência uRLLC (RTT local): 0.875 ms
Latência uRLLC (RTT local): 1.308 ms
Gerador uRLLC finalizado. 25 medições salvas; tentativas=34, falhas=9
