latencia_ms
314.997
56.704
2205.274
660.241
601.551
376.005
56.596
318.711
1895.910
56.648
56.579
56.389
2499.704
1.497
1.440
1.362
1.194
1.139
1.313
1.325
1.703
1.220
1.395
1.167
2.031
1.150
1.822
1.089
1.779
1.954
2.887
1.356
1.377
2.153
1.291
2.404
0.892
1.834
2.223
1.715
