timestamp_recebimento,ip_origem,site,sequencia,latencia_ms
1784976965.365703,10.0.21.1,Laboratorios,2,55.542
1784976965.445539,10.0.31.1,Reitoria,23,55.929
1784976966.312340,10.0.31.1,Reitoria,24,496.800
1784976967.024514,10.0.31.1,Reitoria,25,611.163
1784976970.505040,10.0.31.1,Reitoria,26,312.500
1784976972.240522,10.0.31.1,Reitoria,27,1090.236
1784976972.912982,10.0.31.1,Reitoria,28,315.261
1784976973.335748,10.0.31.1,Reitoria,29,55.781
1784976974.014504,10.0.31.1,Reitoria,30,56.057
1784976974.382076,10.0.21.1,Laboratorios,3,56.062
1784976974.800919,10.0.21.1,Laboratorios,4,317.563
1784976975.600898,10.0.21.1,Laboratorios,5,434.887
1784976975.694283,10.0.11.1,Biblioteca,12,55.860
1784976976.625558,10.0.21.1,Laboratorios,6,657.063
1784976976.782899,10.0.21.1,Laboratorios,7,56.174
1784976977.353416,10.0.21.1,Laboratorios,8,469.534
1784976980.021938,10.0.31.1,Reitoria,31,55.921
1784976981.825084,10.0.31.1,Reitoria,32,578.029
1784976982.617185,10.0.31.1,Reitoria,33,434.819
1784976984.209085,10.0.31.1,Reitoria,34,655.713
1784976984.622394,10.0.31.1,Reitoria,35,55.820
1784976985.361464,10.0.31.1,Reitoria,36,638.090
1784976985.518158,10.0.31.1,Reitoria,37,55.392
1784976986.198512,10.0.31.1,Reitoria,38,55.932
1784976988.191264,10.0.21.1,Laboratorios,8,5.212
1784976988.292279,10.0.21.1,Laboratorios,9,0.373
1784976988.398411,10.0.21.1,Laboratorios,10,0.681
1784976988.499866,10.0.21.1,Laboratorios,11,0.648
1784976988.595042,10.0.31.1,Reitoria,39,0.771
1784976988.602366,10.0.21.1,Laboratorios,12,0.814
1784976988.609785,10.0.11.1,Biblioteca,13,0.771
1784976988.701006,10.0.31.1,Reitoria,40,0.681
1784976988.703711,10.0.21.1,Laboratorios,13,0.679
1784976988.711915,10.0.11.1,Biblioteca,14,0.972
1784976988.803319,10.0.31.1,Reitoria,41,0.876
1784976988.810806,10.0.21.1,Laboratorios,14,0.825
1784976988.815669,10.0.11.1,Biblioteca,15,0.882
1784976988.907101,10.0.31.1,Reitoria,42,0.937
1784976988.912505,10.0.21.1,Laboratorios,15,0.650
1784976988.918311,10.0.11.1,Biblioteca,16,0.722
1784976989.012019,10.0.31.1,Reitoria,43,0.670
1784976989.014061,10.0.21.1,Laboratorios,16,0.670
1784976989.021674,10.0.11.1,Biblioteca,17,0.720
1784976989.116439,10.0.21.1,Laboratorios,17,0.484
1784976989.116205,10.0.31.1,Reitoria,44,0.644
1784976989.123455,10.0.11.1,Biblioteca,18,0.794
1784976989.219669,10.0.21.1,Laboratorios,18,1.183
1784976989.219451,10.0.31.1,Reitoria,45,0.965
1784976989.229654,10.0.11.1,Biblioteca,19,0.723
1784976989.327485,10.0.31.1,Reitoria,46,2.162
1784976989.326966,10.0.21.1,Laboratorios,19,1.611
1784976989.331607,10.0.11.1,Biblioteca,20,1.095
1784976989.432355,10.0.21.1,Laboratorios,20,0.681
1784976989.434276,10.0.31.1,Reitoria,47,0.503
1784976989.437379,10.0.11.1,Biblioteca,21,0.601
1784976989.534240,10.0.21.1,Laboratorios,21,0.868
1784976989.535508,10.0.31.1,Reitoria,48,0.523
1784976989.539223,10.0.11.1,Biblioteca,22,0.825
1784976989.636636,10.0.21.1,Laboratorios,22,0.765
1784976989.641340,10.0.31.1,Reitoria,49,0.569
1784976989.641992,10.0.11.1,Biblioteca,23,0.775
1784976989.740746,10.0.21.1,Laboratorios,23,0.656
1784976989.743141,10.0.31.1,Reitoria,50,0.592
1784976989.743749,10.0.11.1,Biblioteca,24,1.054
1784976989.845223,10.0.21.1,Laboratorios,24,0.963
1784976989.845724,10.0.31.1,Reitoria,51,0.597
1784976989.849638,10.0.11.1,Biblioteca,25,0.731
1784976989.949089,10.0.21.1,Laboratorios,25,0.658
1784976989.949512,10.0.31.1,Reitoria,52,0.524
1784976989.951796,10.0.11.1,Biblioteca,26,1.231
1784976990.053274,10.0.31.1,Reitoria,53,0.956
1784976990.053652,10.0.21.1,Laboratorios,26,1.333
1784976990.055440,10.0.11.1,Biblioteca,27,0.530
1784976990.157967,10.0.31.1,Reitoria,54,0.571
1784976990.157791,10.0.11.1,Biblioteca,28,1.283
1784976990.158463,10.0.21.1,Laboratorios,27,0.410
1784976990.261714,10.0.21.1,Laboratorios,28,0.757
1784976990.262096,10.0.11.1,Biblioteca,29,1.139
1784976990.263305,10.0.31.1,Reitoria,55,0.664
1784976990.366667,10.0.31.1,Reitoria,56,1.063
1784976990.367094,10.0.11.1,Biblioteca,30,1.947
1784976990.366199,10.0.21.1,Laboratorios,29,1.053
1784976990.470727,10.0.21.1,Laboratorios,30,1.146
1784976990.470357,10.0.31.1,Reitoria,57,0.984
1784976990.473943,10.0.11.1,Biblioteca,31,0.796
1784976990.573960,10.0.21.1,Laboratorios,31,0.751
1784976990.574269,10.0.31.1,Reitoria,58,0.559
1784976990.575667,10.0.11.1,Biblioteca,32,0.811
1784976990.678469,10.0.21.1,Laboratorios,32,0.784
1784976990.678923,10.0.11.1,Biblioteca,33,1.238
1784976990.679455,10.0.31.1,Reitoria,59,0.844
1784976990.780886,10.0.11.1,Biblioteca,34,0.808
1784976990.781137,10.0.31.1,Reitoria,60,0.872
1784976990.780652,10.0.21.1,Laboratorios,33,0.772
1784976990.887241,10.0.31.1,Reitoria,61,0.633
1784976990.886946,10.0.21.1,Laboratorios,34,0.573
1784976990.887807,10.0.11.1,Biblioteca,35,1.434
1784976990.988938,10.0.21.1,Laboratorios,35,0.789
1784976990.989241,10.0.31.1,Reitoria,62,0.830
1784976990.989611,10.0.11.1,Biblioteca,36,0.464
1784976991.091233,10.0.31.1,Reitoria,63,0.827
1784976991.095241,10.0.21.1,Laboratorios,36,0.572
1784976991.095583,10.0.11.1,Biblioteca,37,1.146
1784976991.195345,10.0.31.1,Reitoria,64,0.705
1784976991.197492,10.0.21.1,Laboratorios,37,0.905
1784976991.198191,10.0.11.1,Biblioteca,38,1.281
1784976991.301766,10.0.11.1,Biblioteca,39,1.147
