Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.640 ms
Latência uRLLC (RTT local): 0.630 ms
Latência uRLLC (RTT local): 0.572 ms
Latência uRLLC (RTT local): 0.710 ms
Latência uRLLC (RTT local): 0.728 ms
Latência uRLLC (RTT local): 0.768 ms
Latência uRLLC (RTT local): 0.592 ms
Latência uRLLC (RTT local): 0.758 ms
Latência uRLLC (RTT local): 0.845 ms
Latência uRLLC (RTT local): 1.128 ms
Latência uRLLC (RTT local): 1.061 ms
Latência uRLLC (RTT local): 0.813 ms
Latência uRLLC (RTT local): 0.553 ms
Latência uRLLC (RTT local): 0.614 ms
Latência uRLLC (RTT local): 0.847 ms
Latência uRLLC (RTT local): 1.055 ms
Latência uRLLC (RTT local): 0.945 ms
Latência uRLLC (RTT local): 0.719 ms
Latência uRLLC (RTT local): 0.691 ms
Latência uRLLC (RTT local): 0.777 ms
Latência uRLLC (RTT local): 0.733 ms
Latência uRLLC (RTT local): 0.834 ms
Latência uRLLC (RTT local): 0.736 ms
Latência uRLLC (RTT local): 0.667 ms
Latência uRLLC (RTT local): 0.759 ms
Latência uRLLC (RTT local): 0.775 ms
Latência uRLLC (RTT local): 0.573 ms
Latência uRLLC (RTT local): 0.764 ms
Latência uRLLC (RTT local): 0.796 ms
Latência uRLLC (RTT local): 0.757 ms
Latência uRLLC (RTT local): 0.974 ms
Latência uRLLC (RTT local): 0.689 ms
Latência uRLLC (RTT local): 0.674 ms
Latência uRLLC (RTT local): 0.652 ms
Latência uRLLC (RTT local): 0.886 ms
Latência uRLLC (RTT local): 1.061 ms
Latência uRLLC (RTT local): 0.848 ms
Latência uRLLC (RTT local): 0.608 ms
Latência uRLLC (RTT local): 0.874 ms
Latência uRLLC (RTT local): 1.417 ms
Latência uRLLC (RTT local): 1.193 ms
Latência uRLLC (RTT local): 1.364 ms
Latência uRLLC (RTT local): 1.320 ms
Latência uRLLC (RTT local): 1.593 ms
Latência uRLLC (RTT local): 1.790 ms
Latência uRLLC (RTT local): 1.752 ms
Latência uRLLC (RTT local): 1.492 ms
Latência uRLLC (RTT local): 0.909 ms
Latência uRLLC (RTT local): 1.345 ms
Latência uRLLC (RTT local): 1.532 ms
