Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.560 ms
Latência uRLLC (RTT local): 0.569 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 0.617 ms
Latência uRLLC (RTT local): 0.643 ms
Latência uRLLC (RTT local): 0.726 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 0.735 ms
Latência uRLLC (RTT local): 0.658 ms
Latência uRLLC (RTT local): 0.582 ms
Latência uRLLC (RTT local): 0.473 ms
Latência uRLLC (RTT local): 0.893 ms
Latência uRLLC (RTT local): 0.742 ms
Latência uRLLC (RTT local): 0.768 ms
Latência uRLLC (RTT local): 0.602 ms
Latência uRLLC (RTT local): 0.828 ms
Latência uRLLC (RTT local): 0.629 ms
Latência uRLLC (RTT local): 0.818 ms
Latência uRLLC (RTT local): 0.645 ms
Latência uRLLC (RTT local): 0.723 ms
Latência uRLLC (RTT local): 0.763 ms
Latência uRLLC (RTT local): 0.652 ms
Latência uRLLC (RTT local): 0.682 ms
Latência uRLLC (RTT local): 0.532 ms
Latência uRLLC (RTT local): 0.579 ms
Latência uRLLC (RTT local): 0.500 ms
Latência uRLLC (RTT local): 0.664 ms
Latência uRLLC (RTT local): 0.442 ms
Latência uRLLC (RTT local): 0.899 ms
Latência uRLLC (RTT local): 1.132 ms
Latência uRLLC (RTT local): 0.919 ms
Latência uRLLC (RTT local): 0.495 ms
Latência uRLLC (RTT local): 0.780 ms
Latência uRLLC (RTT local): 0.583 ms
Latência uRLLC (RTT local): 0.599 ms
Latência uRLLC (RTT local): 0.674 ms
Latência uRLLC (RTT local): 0.801 ms
Latência uRLLC (RTT local): 0.785 ms
Latência uRLLC (RTT local): 0.788 ms
Latência uRLLC (RTT local): 0.529 ms
Latência uRLLC (RTT local): 0.529 ms
Latência uRLLC (RTT local): 0.523 ms
Latência uRLLC (RTT local): 1.118 ms
Latência uRLLC (RTT local): 0.633 ms
Latência uRLLC (RTT local): 0.649 ms
Latência uRLLC (RTT local): 0.739 ms
Latência uRLLC (RTT local): 0.827 ms
Latência uRLLC (RTT local): 0.630 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.504 ms
Latência uRLLC (RTT local): 0.494 ms
Latência uRLLC (RTT local): 0.570 ms
Latência uRLLC (RTT local): 0.603 ms
Latência uRLLC (RTT local): 0.610 ms
Latência uRLLC (RTT local): 0.688 ms
Latência uRLLC (RTT local): 0.471 ms
Latência uRLLC (RTT local): 0.641 ms
Latência uRLLC (RTT local): 0.541 ms
Latência uRLLC (RTT local): 0.633 ms
Latência uRLLC (RTT local): 0.623 ms
Latência uRLLC (RTT local): 0.620 ms
Latência uRLLC (RTT local): 0.669 ms
Latência uRLLC (RTT local): 0.449 ms
Latência uRLLC (RTT local): 0.533 ms
Latência uRLLC (RTT local): 0.505 ms
Latência uRLLC (RTT local): 0.761 ms
Latência uRLLC (RTT local): 1.070 ms
Latência uRLLC (RTT local): 0.564 ms
Latência uRLLC (RTT local): 0.457 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.942 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.593 ms
Latência uRLLC (RTT local): 0.540 ms
Latência uRLLC (RTT local): 0.594 ms
Latência uRLLC (RTT local): 0.449 ms
Latência uRLLC (RTT local): 0.534 ms
Latência uRLLC (RTT local): 0.666 ms
Latência uRLLC (RTT local): 0.718 ms
Latência uRLLC (RTT local): 0.688 ms
Latência uRLLC (RTT local): 0.751 ms
Latência uRLLC (RTT local): 1.311 ms
Latência uRLLC (RTT local): 0.862 ms
Latência uRLLC (RTT local): 0.583 ms
Latência uRLLC (RTT local): 0.734 ms
Latência uRLLC (RTT local): 0.550 ms
Latência uRLLC (RTT local): 0.641 ms
Latência uRLLC (RTT local): 0.650 ms
Latência uRLLC (RTT local): 0.643 ms
Latência uRLLC (RTT local): 0.899 ms
Latência uRLLC (RTT local): 1.041 ms
Latência uRLLC (RTT local): 0.842 ms
Latência uRLLC (RTT local): 0.701 ms
Latência uRLLC (RTT local): 0.689 ms
Latência uRLLC (RTT local): 0.846 ms
Latência uRLLC (RTT local): 0.694 ms
Latência uRLLC (RTT local): 0.628 ms
Latência uRLLC (RTT local): 0.651 ms
Latência uRLLC (RTT local): 0.767 ms
Latência uRLLC (RTT local): 0.705 ms
Latência uRLLC (RTT local): 0.740 ms
Latência uRLLC (RTT local): 0.690 ms
Latência uRLLC (RTT local): 0.727 ms
Latência uRLLC (RTT local): 0.697 ms
Latência uRLLC (RTT local): 0.669 ms
Latência uRLLC (RTT local): 0.711 ms
Latência uRLLC (RTT local): 0.630 ms
Latência uRLLC (RTT local): 0.669 ms
Latência uRLLC (RTT local): 0.619 ms
Latência uRLLC (RTT local): 0.893 ms
Latência uRLLC (RTT local): 0.854 ms
Latência uRLLC (RTT local): 0.961 ms
Latência uRLLC (RTT local): 1.179 ms
Latência uRLLC (RTT local): 0.836 ms
Latência uRLLC (RTT local): 0.700 ms
Latência uRLLC (RTT local): 0.751 ms
Latência uRLLC (RTT local): 0.716 ms
Latência uRLLC (RTT local): 0.617 ms
Latência uRLLC (RTT local): 0.698 ms
Latência uRLLC (RTT local): 0.649 ms
Latência uRLLC (RTT local): 0.631 ms
Latência uRLLC (RTT local): 0.673 ms
Latência uRLLC (RTT local): 1.057 ms
Latência uRLLC (RTT local): 0.594 ms
Latência uRLLC (RTT local): 0.632 ms
Latência uRLLC (RTT local): 0.574 ms
Latência uRLLC (RTT local): 0.521 ms
Latência uRLLC (RTT local): 0.567 ms
Latência uRLLC (RTT local): 0.535 ms
Latência uRLLC (RTT local): 0.477 ms
Latência uRLLC (RTT local): 0.956 ms
Latência uRLLC (RTT local): 0.554 ms
Latência uRLLC (RTT local): 0.618 ms
Latência uRLLC (RTT local): 0.632 ms
Latência uRLLC (RTT local): 0.555 ms
Latência uRLLC (RTT local): 0.550 ms
Latência uRLLC (RTT local): 0.497 ms
Latência uRLLC (RTT local): 0.514 ms
Latência uRLLC (RTT local): 0.524 ms
Latência uRLLC (RTT local): 0.760 ms
Latência uRLLC (RTT local): 0.607 ms
Latência uRLLC (RTT local): 0.746 ms
Latência uRLLC (RTT local): 0.517 ms
Latência uRLLC (RTT local): 0.630 ms
Latência uRLLC (RTT local): 0.735 ms
Latência uRLLC (RTT local): 0.747 ms
Latência uRLLC (RTT local): 1.135 ms
Latência uRLLC (RTT local): 0.708 ms
Latência uRLLC (RTT local): 0.775 ms
Latência uRLLC (RTT local): 0.542 ms
Latência uRLLC (RTT local): 1.044 ms
Latência uRLLC (RTT local): 0.620 ms
Latência uRLLC (RTT local): 1.045 ms
Latência uRLLC (RTT local): 0.566 ms
Latência uRLLC (RTT local): 0.664 ms
Latência uRLLC (RTT local): 0.547 ms
Latência uRLLC (RTT local): 0.999 ms
Latência uRLLC (RTT local): 0.660 ms
Latência uRLLC (RTT local): 0.818 ms
Latência uRLLC (RTT local): 0.527 ms
Latência uRLLC (RTT local): 1.168 ms
Latência uRLLC (RTT local): 0.488 ms
Latência uRLLC (RTT local): 0.477 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 0.713 ms
Latência uRLLC (RTT local): 0.560 ms
Latência uRLLC (RTT local): 0.507 ms
Latência uRLLC (RTT local): 0.795 ms
Latência uRLLC (RTT local): 1.126 ms
Latência uRLLC (RTT local): 1.039 ms
Latência uRLLC (RTT local): 0.921 ms
Latência uRLLC (RTT local): 0.668 ms
Latência uRLLC (RTT local): 0.865 ms
Latência uRLLC (RTT local): 0.837 ms
Latência uRLLC (RTT local): 0.625 ms
Latência uRLLC (RTT local): 0.776 ms
Latência uRLLC (RTT local): 0.853 ms
Latência uRLLC (RTT local): 0.425 ms
Latência uRLLC (RTT local): 1.416 ms
Latência uRLLC (RTT local): 0.975 ms
Latência uRLLC (RTT local): 1.305 ms
Latência uRLLC (RTT local): 1.172 ms
Latência uRLLC (RTT local): 1.460 ms
Latência uRLLC (RTT local): 0.963 ms
Latência uRLLC (RTT local): 1.300 ms
Latência uRLLC (RTT local): 1.384 ms
Latência uRLLC (RTT local): 1.012 ms
Latência uRLLC (RTT local): 0.988 ms
Latência uRLLC (RTT local): 1.213 ms
Latência uRLLC (RTT local): 1.279 ms
Latência uRLLC (RTT local): 1.225 ms
Latência uRLLC (RTT local): 1.240 ms
Latência uRLLC (RTT local): 0.789 ms
Latência uRLLC (RTT local): 0.944 ms
Latência uRLLC (RTT local): 0.699 ms
Latência uRLLC (RTT local): 1.132 ms
Latência uRLLC (RTT local): 1.208 ms
Latência uRLLC (RTT local): 0.681 ms
Latência uRLLC (RTT local): 1.209 ms
Latência uRLLC (RTT local): 0.790 ms
Latência uRLLC (RTT local): 0.898 ms
Latência uRLLC (RTT local): 0.510 ms
Latência uRLLC (RTT local): 0.870 ms
Latência uRLLC (RTT local): 0.531 ms
Latência uRLLC (RTT local): 0.814 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 1.156 ms
Latência uRLLC (RTT local): 0.757 ms
Latência uRLLC (RTT local): 1.294 ms
Latência uRLLC (RTT local): 0.783 ms
Latência uRLLC (RTT local): 0.818 ms
Latência uRLLC (RTT local): 1.193 ms
Latência uRLLC (RTT local): 1.006 ms
Latência uRLLC (RTT local): 1.072 ms
Latência uRLLC (RTT local): 1.101 ms
Latência uRLLC (RTT local): 0.955 ms
Latência uRLLC (RTT local): 0.677 ms
Latência uRLLC (RTT local): 0.859 ms
Latência uRLLC (RTT local): 1.311 ms
Latência uRLLC (RTT local): 0.637 ms
Latência uRLLC (RTT local): 0.529 ms
Latência uRLLC (RTT local): 0.566 ms
Latência uRLLC (RTT local): 0.669 ms
Latência uRLLC (RTT local): 0.576 ms
Latência uRLLC (RTT local): 0.994 ms
Latência uRLLC (RTT local): 0.629 ms
Latência uRLLC (RTT local): 1.523 ms
Latência uRLLC (RTT local): 0.704 ms
Latência uRLLC (RTT local): 0.655 ms
Gerador uRLLC finalizado. 591 medições salvas; tentativas=591, falhas=0
