latencia_ms
0.742
0.610
0.501
0.586
0.594
0.625
0.658
0.781
0.548
0.716
0.738
0.847
0.693
0.626
0.594
0.673
0.561
0.635
0.776
1.032
0.943
0.640
0.528
0.582
0.841
0.828
0.763
0.802
0.744
0.625
0.682
0.604
0.604
0.510
0.553
0.489
0.690
0.565
0.553
0.484
0.698
0.512
0.577
0.723
0.563
0.614
1.054
0.684
0.803
1.161
0.897
1.099
0.633
1.059
0.550
0.798
1.329
0.506
1.075
0.574
0.825
0.789
0.568
0.814
0.514
0.636
0.568
0.541
0.653
0.537
0.651
0.529
0.552
0.576
0.613
0.839
0.789
0.632
0.742
0.505
0.491
0.592
0.518
0.655
0.597
0.710
0.679
1.087
0.690
0.849
0.932
0.623
0.976
0.890
0.656
0.719
1.108
0.705
0.690
0.795
0.704
0.642
1.053
0.826
0.698
0.672
0.644
0.636
0.677
0.730
0.799
0.988
0.674
1.214
0.728
0.844
0.880
0.715
1.096
1.125
0.857
0.930
0.592
0.439
0.828
0.753
0.578
0.788
0.852
1.148
0.598
0.674
1.009
0.520
0.937
0.713
0.586
1.077
1.319
1.847
2.245
2.550
1.244
2.233
2.503
1.935
2.268
1.627
1.553
1.363
1.579
1.501
2.314
1.535
1.548
1.271
1.075
1.757
1.101
1.500
1.772
1.578
1.837
1.487
1.205
1.193
2.345
1.905
1.467
1.797
1.679
1.560
1.406
1.586
1.958
1.481
1.668
1.689
2.290
2.481
2.007
1.996
0.700
0.702
2.224
0.823
0.934
0.815
0.805
1.091
0.992
0.812
0.909
0.652
1.397
1.303
1.410
0.841
0.809
1.517
1.982
2.212
1.313
1.415
1.771
1.421
2.481
0.836
0.716
0.880
0.824
0.874
0.599
1.037
0.727
0.696
0.586
1.059
1.169
1.046
0.796
0.966
0.532
0.712
0.627
0.967
0.842
0.838
0.703
1.686
1.192
1.815
2.613
1.350
1.220
1.798
1.879
1.661
1.829
1.781
1.155
1.618
1.330
1.224
1.470
1.476
1.578
1.478
1.277
1.196
1.284
1.225
1.398
1.090
1.306
2.392
1.312
1.403
1.232
1.045
1.379
1.833
1.547
1.212
1.345
2.292
1.704
1.550
2.343
1.791
1.141
1.424
1.347
1.270
0.627
0.982
0.676
0.743
0.735
0.642
0.648
0.609
0.661
0.728
0.766
0.778
0.606
0.670
1.215
0.849
1.186
0.675
1.227
0.701
0.690
0.685
0.509
0.583
0.570
0.663
0.773
0.717
0.640
1.217
1.045
0.676
0.584
0.522
0.623
0.952
0.492
0.587
0.544
0.602
0.505
0.658
1.007
0.942
0.741
0.659
0.748
0.738
0.661
0.532
0.491
0.528
0.493
0.466
0.695
0.696
0.651
0.643
0.633
0.930
0.632
0.927
0.749
0.538
0.479
0.665
0.636
0.627
0.749
0.769
0.720
0.538
0.752
0.508
0.722
0.545
0.505
0.640
0.699
0.518
0.498
0.475
0.529
0.641
1.014
0.527
0.515
0.615
0.560
0.569
0.695
0.617
0.643
0.726
0.695
0.735
0.658
0.582
0.473
0.893
0.742
0.768
0.602
0.828
0.629
0.818
0.645
0.723
0.763
0.652
0.682
0.532
0.579
0.500
0.664
0.442
0.899
1.132
0.919
0.495
0.780
0.583
0.599
0.674
0.801
0.785
0.788
0.529
0.529
0.523
1.118
0.633
0.649
0.739
0.827
0.630
0.696
0.504
0.494
0.570
0.603
0.610
0.688
0.471
0.641
0.541
0.633
0.623
0.620
0.669
0.449
0.533
0.505
0.761
1.070
0.564
0.457
0.696
0.942
0.696
0.593
0.540
0.594
0.449
0.534
0.666
0.718
0.688
0.751
1.311
0.862
0.583
0.734
0.550
0.641
0.650
0.643
0.899
1.041
0.842
0.701
0.689
0.846
0.694
0.628
0.651
0.767
0.705
0.740
0.690
0.727
0.697
0.669
0.711
0.630
0.669
0.619
0.893
0.854
0.961
1.179
0.836
0.700
0.751
0.716
0.617
0.698
0.649
0.631
0.673
1.057
0.594
0.632
0.574
0.521
0.567
0.535
0.477
0.956
0.554
0.618
0.632
0.555
0.550
0.497
0.514
0.524
0.760
0.607
0.746
0.517
0.630
0.735
0.747
1.135
0.708
0.775
0.542
1.044
0.620
1.045
0.566
0.664
0.547
0.999
0.660
0.818
0.527
1.168
0.488
0.477
0.551
0.713
0.560
0.507
0.795
1.126
1.039
0.921
0.668
0.865
0.837
0.625
0.776
0.853
0.425
1.416
0.975
1.305
1.172
1.460
0.963
1.300
1.384
1.012
0.988
1.213
1.279
1.225
1.240
0.789
0.944
0.699
1.132
1.208
0.681
1.209
0.790
0.898
0.510
0.870
0.531
0.814
0.695
1.156
0.757
1.294
0.783
0.818
1.193
1.006
1.072
1.101
0.955
0.677
0.859
1.311
0.637
0.529
0.566
0.669
0.576
0.994
0.629
1.523
0.704
0.655
