Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.580 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 0.426 ms
Latência uRLLC (RTT local): 0.476 ms
Latência uRLLC (RTT local): 0.479 ms
Latência uRLLC (RTT local): 0.574 ms
Latência uRLLC (RTT local): 0.435 ms
Latência uRLLC (RTT local): 0.591 ms
Latência uRLLC (RTT local): 0.586 ms
Latência uRLLC (RTT local): 0.782 ms
Latência uRLLC (RTT local): 0.410 ms
Latência uRLLC (RTT local): 0.810 ms
Latência uRLLC (RTT local): 0.598 ms
Latência uRLLC (RTT local): 0.601 ms
Latência uRLLC (RTT local): 0.627 ms
Latência uRLLC (RTT local): 0.471 ms
Latência uRLLC (RTT local): 0.595 ms
Latência uRLLC (RTT local): 0.657 ms
Latência uRLLC (RTT local): 0.714 ms
Latência uRLLC (RTT local): 0.611 ms
Latência uRLLC (RTT local): 0.553 ms
Latência uRLLC (RTT local): 0.714 ms
Latência uRLLC (RTT local): 0.502 ms
Latência uRLLC (RTT local): 0.709 ms
Latência uRLLC (RTT local): 0.895 ms
Latência uRLLC (RTT local): 0.758 ms
Latência uRLLC (RTT local): 0.665 ms
Latência uRLLC (RTT local): 0.846 ms
Latência uRLLC (RTT local): 0.591 ms
Latência uRLLC (RTT local): 0.649 ms
Latência uRLLC (RTT local): 0.590 ms
Latência uRLLC (RTT local): 0.541 ms
Latência uRLLC (RTT local): 0.532 ms
Latência uRLLC (RTT local): 0.689 ms
Latência uRLLC (RTT local): 0.648 ms
Latência uRLLC (RTT local): 0.544 ms
Latência uRLLC (RTT local): 0.487 ms
Latência uRLLC (RTT local): 0.595 ms
Latência uRLLC (RTT local): 0.517 ms
Latência uRLLC (RTT local): 0.540 ms
Latência uRLLC (RTT local): 0.543 ms
Latência uRLLC (RTT local): 0.647 ms
Latência uRLLC (RTT local): 0.542 ms
Latência uRLLC (RTT local): 0.533 ms
Latência uRLLC (RTT local): 0.557 ms
Latência uRLLC (RTT local): 0.580 ms
Latência uRLLC (RTT local): 0.890 ms
Latência uRLLC (RTT local): 0.592 ms
Latência uRLLC (RTT local): 0.742 ms
Latência uRLLC (RTT local): 0.642 ms
Latência uRLLC (RTT local): 0.547 ms
Latência uRLLC (RTT local): 0.715 ms
Latência uRLLC (RTT local): 0.809 ms
Latência uRLLC (RTT local): 0.535 ms
Latência uRLLC (RTT local): 0.630 ms
Latência uRLLC (RTT local): 0.606 ms
Latência uRLLC (RTT local): 0.922 ms
Latência uRLLC (RTT local): 0.846 ms
Latência uRLLC (RTT local): 1.060 ms
Latência uRLLC (RTT local): 0.586 ms
Latência uRLLC (RTT local): 0.572 ms
Latência uRLLC (RTT local): 0.684 ms
Latência uRLLC (RTT local): 0.414 ms
Latência uRLLC (RTT local): 0.643 ms
Latência uRLLC (RTT local): 0.564 ms
Latência uRLLC (RTT local): 0.405 ms
Latência uRLLC (RTT local): 0.432 ms
Latência uRLLC (RTT local): 0.543 ms
Latência uRLLC (RTT local): 0.523 ms
Latência uRLLC (RTT local): 0.671 ms
Latência uRLLC (RTT local): 0.468 ms
Latência uRLLC (RTT local): 0.648 ms
Latência uRLLC (RTT local): 0.799 ms
Latência uRLLC (RTT local): 0.604 ms
Latência uRLLC (RTT local): 0.940 ms
Latência uRLLC (RTT local): 0.579 ms
Latência uRLLC (RTT local): 0.564 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 0.540 ms
Latência uRLLC (RTT local): 0.612 ms
Latência uRLLC (RTT local): 0.572 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 0.529 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 0.490 ms
Latência uRLLC (RTT local): 0.448 ms
Latência uRLLC (RTT local): 0.600 ms
Latência uRLLC (RTT local): 0.522 ms
Latência uRLLC (RTT local): 0.568 ms
Latência uRLLC (RTT local): 0.736 ms
Latência uRLLC (RTT local): 0.572 ms
Latência uRLLC (RTT local): 0.561 ms
Latência uRLLC (RTT local): 0.621 ms
Latência uRLLC (RTT local): 0.704 ms
Latência uRLLC (RTT local): 0.741 ms
Latência uRLLC (RTT local): 0.573 ms
Latência uRLLC (RTT local): 0.648 ms
Latência uRLLC (RTT local): 0.601 ms
Latência uRLLC (RTT local): 0.604 ms
Latência uRLLC (RTT local): 0.690 ms
Latência uRLLC (RTT local): 0.772 ms
Latência uRLLC (RTT local): 0.440 ms
Latência uRLLC (RTT local): 0.619 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 0.503 ms
Latência uRLLC (RTT local): 0.587 ms
Latência uRLLC (RTT local): 0.584 ms
Latência uRLLC (RTT local): 0.591 ms
Latência uRLLC (RTT local): 0.673 ms
Latência uRLLC (RTT local): 0.643 ms
Latência uRLLC (RTT local): 0.980 ms
Latência uRLLC (RTT local): 0.563 ms
Latência uRLLC (RTT local): 0.678 ms
Latência uRLLC (RTT local): 0.514 ms
Latência uRLLC (RTT local): 0.545 ms
