Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 1.199 ms
Latência uRLLC (RTT local): 1.216 ms
Latência uRLLC (RTT local): 1.197 ms
Latência uRLLC (RTT local): 1.393 ms
Latência uRLLC (RTT local): 1.268 ms
Latência uRLLC (RTT local): 1.361 ms
Latência uRLLC (RTT local): 1.233 ms
Latência uRLLC (RTT local): 5.990 ms
Latência uRLLC (RTT local): 0.940 ms
Latência uRLLC (RTT local): 0.773 ms
Latência uRLLC (RTT local): 7.885 ms
Latência uRLLC (RTT local): 1.117 ms
Latência uRLLC (RTT local): 0.755 ms
Latência uRLLC (RTT local): 0.792 ms
Latência uRLLC (RTT local): 0.705 ms
Latência uRLLC (RTT local): 1.059 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 0.674 ms
Latência uRLLC (RTT local): 0.781 ms
Latência uRLLC (RTT local): 1.186 ms
Latência uRLLC (RTT local): 1.175 ms
Latência uRLLC (RTT local): 1.517 ms
Latência uRLLC (RTT local): 1.469 ms
Latência uRLLC (RTT local): 2.324 ms
Latência uRLLC (RTT local): 0.840 ms
Latência uRLLC (RTT local): 1.774 ms
Latência uRLLC (RTT local): 1.400 ms
Latência uRLLC (RTT local): 1.300 ms
Latência uRLLC (RTT local): 1.572 ms
Latência uRLLC (RTT local): 1.185 ms
Latência uRLLC (RTT local): 1.155 ms
Latência uRLLC (RTT local): 1.001 ms
Latência uRLLC (RTT local): 1.282 ms
Latência uRLLC (RTT local): 0.607 ms
Latência uRLLC (RTT local): 0.463 ms
Latência uRLLC (RTT local): 0.801 ms
Latência uRLLC (RTT local): 0.683 ms
Latência uRLLC (RTT local): 0.668 ms
Latência uRLLC (RTT local): 0.612 ms
Latência uRLLC (RTT local): 0.761 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.667 ms
Latência uRLLC (RTT local): 0.652 ms
Latência uRLLC (RTT local): 0.984 ms
Latência uRLLC (RTT local): 1.159 ms
Latência uRLLC (RTT local): 1.452 ms
Latência uRLLC (RTT local): 0.527 ms
Latência uRLLC (RTT local): 0.803 ms
Latência uRLLC (RTT local): 0.418 ms
Latência uRLLC (RTT local): 0.936 ms
Latência uRLLC (RTT local): 0.545 ms
Latência uRLLC (RTT local): 0.777 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 1.166 ms
Latência uRLLC (RTT local): 0.607 ms
Latência uRLLC (RTT local): 1.040 ms
Latência uRLLC (RTT local): 2.356 ms
Latência uRLLC (RTT local): 1.759 ms
Latência uRLLC (RTT local): 1.814 ms
Latência uRLLC (RTT local): 1.860 ms
Latência uRLLC (RTT local): 0.996 ms
Latência uRLLC (RTT local): 1.299 ms
Latência uRLLC (RTT local): 1.150 ms
Latência uRLLC (RTT local): 1.059 ms
Latência uRLLC (RTT local): 1.190 ms
Latência uRLLC (RTT local): 1.153 ms
Latência uRLLC (RTT local): 2.020 ms
Latência uRLLC (RTT local): 1.484 ms
Latência uRLLC (RTT local): 1.424 ms
Latência uRLLC (RTT local): 1.454 ms
Latência uRLLC (RTT local): 1.388 ms
Latência uRLLC (RTT local): 1.024 ms
Latência uRLLC (RTT local): 1.613 ms
Latência uRLLC (RTT local): 1.444 ms
Latência uRLLC (RTT local): 1.357 ms
Latência uRLLC (RTT local): 1.155 ms
Latência uRLLC (RTT local): 1.958 ms
Latência uRLLC (RTT local): 1.254 ms
Latência uRLLC (RTT local): 1.264 ms
Latência uRLLC (RTT local): 1.107 ms
Latência uRLLC (RTT local): 0.996 ms
Latência uRLLC (RTT local): 0.986 ms
Latência uRLLC (RTT local): 1.233 ms
Latência uRLLC (RTT local): 1.889 ms
Latência uRLLC (RTT local): 1.145 ms
Latência uRLLC (RTT local): 1.568 ms
Latência uRLLC (RTT local): 1.790 ms
Latência uRLLC (RTT local): 1.678 ms
Latência uRLLC (RTT local): 1.063 ms
Latência uRLLC (RTT local): 1.354 ms
Latência uRLLC (RTT local): 1.268 ms
Latência uRLLC (RTT local): 1.089 ms
Latência uRLLC (RTT local): 1.611 ms
Latência uRLLC (RTT local): 1.386 ms
Latência uRLLC (RTT local): 1.385 ms
Latência uRLLC (RTT local): 1.264 ms
Latência uRLLC (RTT local): 1.327 ms
Latência uRLLC (RTT local): 1.591 ms
Latência uRLLC (RTT local): 1.560 ms
Latência uRLLC (RTT local): 1.119 ms
Latência uRLLC (RTT local): 1.006 ms
Latência uRLLC (RTT local): 0.487 ms
Latência uRLLC (RTT local): 0.903 ms
Latência uRLLC (RTT local): 1.128 ms
Latência uRLLC (RTT local): 1.047 ms
Latência uRLLC (RTT local): 0.792 ms
Latência uRLLC (RTT local): 0.957 ms
Latência uRLLC (RTT local): 0.708 ms
Latência uRLLC (RTT local): 0.986 ms
Latência uRLLC (RTT local): 1.699 ms
Latência uRLLC (RTT local): 1.563 ms
Latência uRLLC (RTT local): 1.359 ms
Latência uRLLC (RTT local): 0.796 ms
Latência uRLLC (RTT local): 1.087 ms
Latência uRLLC (RTT local): 1.099 ms
Latência uRLLC (RTT local): 1.155 ms
Latência uRLLC (RTT local): 1.056 ms
Latência uRLLC (RTT local): 0.932 ms
Latência uRLLC (RTT local): 0.619 ms
Latência uRLLC (RTT local): 1.142 ms
Latência uRLLC (RTT local): 0.812 ms
Latência uRLLC (RTT local): 0.794 ms
Latência uRLLC (RTT local): 0.568 ms
Latência uRLLC (RTT local): 0.620 ms
Latência uRLLC (RTT local): 0.563 ms
Latência uRLLC (RTT local): 1.447 ms
Latência uRLLC (RTT local): 0.953 ms
Latência uRLLC (RTT local): 0.969 ms
Latência uRLLC (RTT local): 0.977 ms
Latência uRLLC (RTT local): 0.763 ms
Latência uRLLC (RTT local): 0.925 ms
Latência uRLLC (RTT local): 0.749 ms
Latência uRLLC (RTT local): 0.578 ms
Latência uRLLC (RTT local): 0.511 ms
Latência uRLLC (RTT local): 0.584 ms
Latência uRLLC (RTT local): 0.522 ms
Latência uRLLC (RTT local): 0.527 ms
Latência uRLLC (RTT local): 0.468 ms
Latência uRLLC (RTT local): 0.535 ms
Latência uRLLC (RTT local): 0.626 ms
Latência uRLLC (RTT local): 0.961 ms
Latência uRLLC (RTT local): 0.893 ms
Latência uRLLC (RTT local): 0.901 ms
Latência uRLLC (RTT local): 0.699 ms
Latência uRLLC (RTT local): 0.949 ms
Latência uRLLC (RTT local): 1.033 ms
Latência uRLLC (RTT local): 0.767 ms
Latência uRLLC (RTT local): 0.645 ms
Latência uRLLC (RTT local): 1.044 ms
Latência uRLLC (RTT local): 1.131 ms
Latência uRLLC (RTT local): 0.635 ms
Latência uRLLC (RTT local): 1.034 ms
Latência uRLLC (RTT local): 1.081 ms
Latência uRLLC (RTT local): 1.123 ms
Latência uRLLC (RTT local): 0.672 ms
Latência uRLLC (RTT local): 0.990 ms
Latência uRLLC (RTT local): 0.993 ms
Latência uRLLC (RTT local): 0.975 ms
Latência uRLLC (RTT local): 0.554 ms
Latência uRLLC (RTT local): 1.009 ms
Latência uRLLC (RTT local): 0.930 ms
Latência uRLLC (RTT local): 0.514 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.668 ms
Latência uRLLC (RTT local): 0.610 ms
Latência uRLLC (RTT local): 1.219 ms
Latência uRLLC (RTT local): 0.900 ms
Latência uRLLC (RTT local): 1.425 ms
Latência uRLLC (RTT local): 1.316 ms
Latência uRLLC (RTT local): 1.391 ms
Latência uRLLC (RTT local): 1.135 ms
Latência uRLLC (RTT local): 0.716 ms
Latência uRLLC (RTT local): 1.238 ms
Latência uRLLC (RTT local): 1.321 ms
Latência uRLLC (RTT local): 1.423 ms
Latência uRLLC (RTT local): 0.873 ms
Latência uRLLC (RTT local): 0.637 ms
Latência uRLLC (RTT local): 0.839 ms
Latência uRLLC (RTT local): 0.890 ms
Latência uRLLC (RTT local): 0.536 ms
Latência uRLLC (RTT local): 1.046 ms
Latência uRLLC (RTT local): 1.039 ms
Latência uRLLC (RTT local): 1.488 ms
Latência uRLLC (RTT local): 1.587 ms
Latência uRLLC (RTT local): 0.504 ms
Latência uRLLC (RTT local): 0.920 ms
Latência uRLLC (RTT local): 0.791 ms
Latência uRLLC (RTT local): 0.544 ms
Latência uRLLC (RTT local): 0.936 ms
Latência uRLLC (RTT local): 0.401 ms
Latência uRLLC (RTT local): 0.794 ms
Latência uRLLC (RTT local): 0.888 ms
Latência uRLLC (RTT local): 0.999 ms
Latência uRLLC (RTT local): 1.261 ms
Latência uRLLC (RTT local): 1.007 ms
Latência uRLLC (RTT local): 0.710 ms
Latência uRLLC (RTT local): 1.159 ms
Latência uRLLC (RTT local): 1.122 ms
Latência uRLLC (RTT local): 2.198 ms
Latência uRLLC (RTT local): 1.138 ms
Latência uRLLC (RTT local): 1.257 ms
Latência uRLLC (RTT local): 1.131 ms
Latência uRLLC (RTT local): 1.038 ms
Latência uRLLC (RTT local): 1.065 ms
Latência uRLLC (RTT local): 1.073 ms
Latência uRLLC (RTT local): 1.103 ms
Latência uRLLC (RTT local): 1.354 ms
Latência uRLLC (RTT local): 1.059 ms
Latência uRLLC (RTT local): 1.319 ms
Latência uRLLC (RTT local): 0.919 ms
Latência uRLLC (RTT local): 1.207 ms
Latência uRLLC (RTT local): 1.179 ms
Latência uRLLC (RTT local): 0.785 ms
Latência uRLLC (RTT local): 0.532 ms
Latência uRLLC (RTT local): 0.665 ms
Latência uRLLC (RTT local): 0.459 ms
Latência uRLLC (RTT local): 1.066 ms
Latência uRLLC (RTT local): 1.168 ms
Latência uRLLC (RTT local): 1.118 ms
Latência uRLLC (RTT local): 1.847 ms
Latência uRLLC (RTT local): 1.605 ms
Latência uRLLC (RTT local): 1.042 ms
Latência uRLLC (RTT local): 0.715 ms
Latência uRLLC (RTT local): 0.796 ms
Latência uRLLC (RTT local): 0.928 ms
Latência uRLLC (RTT local): 0.601 ms
Latência uRLLC (RTT local): 1.180 ms
Latência uRLLC (RTT local): 1.067 ms
Latência uRLLC (RTT local): 0.920 ms
Latência uRLLC (RTT local): 3.818 ms
Latência uRLLC (RTT local): 0.593 ms
Latência uRLLC (RTT local): 1.060 ms
Latência uRLLC (RTT local): 0.700 ms
Latência uRLLC (RTT local): 0.937 ms
Latência uRLLC (RTT local): 0.665 ms
Latência uRLLC (RTT local): 0.809 ms
Latência uRLLC (RTT local): 6.804 ms
Latência uRLLC (RTT local): 2.083 ms
Latência uRLLC (RTT local): 1.819 ms
Latência uRLLC (RTT local): 0.727 ms
Latência uRLLC (RTT local): 0.881 ms
Latência uRLLC (RTT local): 1.034 ms
Latência uRLLC (RTT local): 1.151 ms
Latência uRLLC (RTT local): 1.200 ms
Latência uRLLC (RTT local): 1.069 ms
Latência uRLLC (RTT local): 1.205 ms
Latência uRLLC (RTT local): 1.022 ms
Latência uRLLC (RTT local): 1.150 ms
Latência uRLLC (RTT local): 1.012 ms
Latência uRLLC (RTT local): 1.163 ms
Latência uRLLC (RTT local): 0.917 ms
Latência uRLLC (RTT local): 1.073 ms
Latência uRLLC (RTT local): 1.081 ms
Latência uRLLC (RTT local): 0.878 ms
Latência uRLLC (RTT local): 0.862 ms
Latência uRLLC (RTT local): 1.337 ms
Latência uRLLC (RTT local): 0.816 ms
Latência uRLLC (RTT local): 0.795 ms
Latência uRLLC (RTT local): 1.034 ms
Latência uRLLC (RTT local): 0.588 ms
Latência uRLLC (RTT local): 0.955 ms
Latência uRLLC (RTT local): 0.966 ms
Latência uRLLC (RTT local): 0.752 ms
Latência uRLLC (RTT local): 1.104 ms
Latência uRLLC (RTT local): 1.282 ms
Latência uRLLC (RTT local): 0.903 ms
Latência uRLLC (RTT local): 1.135 ms
Latência uRLLC (RTT local): 0.715 ms
Latência uRLLC (RTT local): 0.842 ms
Latência uRLLC (RTT local): 1.132 ms
Latência uRLLC (RTT local): 0.550 ms
Latência uRLLC (RTT local): 0.770 ms
Latência uRLLC (RTT local): 1.426 ms
Latência uRLLC (RTT local): 0.617 ms
Latência uRLLC (RTT local): 0.925 ms
Latência uRLLC (RTT local): 0.836 ms
Latência uRLLC (RTT local): 0.664 ms
Latência uRLLC (RTT local): 0.683 ms
Latência uRLLC (RTT local): 0.810 ms
Latência uRLLC (RTT local): 0.680 ms
Latência uRLLC (RTT local): 0.775 ms
Latência uRLLC (RTT local): 0.744 ms
Latência uRLLC (RTT local): 1.269 ms
Latência uRLLC (RTT local): 0.644 ms
Latência uRLLC (RTT local): 1.301 ms
Latência uRLLC (RTT local): 0.821 ms
Latência uRLLC (RTT local): 0.862 ms
Latência uRLLC (RTT local): 0.918 ms
Latência uRLLC (RTT local): 0.666 ms
Latência uRLLC (RTT local): 0.761 ms
Latência uRLLC (RTT local): 0.909 ms
Latência uRLLC (RTT local): 0.675 ms
Latência uRLLC (RTT local): 0.728 ms
Latência uRLLC (RTT local): 0.569 ms
Latência uRLLC (RTT local): 0.905 ms
Latência uRLLC (RTT local): 0.887 ms
Latência uRLLC (RTT local): 0.597 ms
Latência uRLLC (RTT local): 0.658 ms
Latência uRLLC (RTT local): 0.674 ms
Latência uRLLC (RTT local): 0.794 ms
Latência uRLLC (RTT local): 0.651 ms
Latência uRLLC (RTT local): 0.725 ms
Latência uRLLC (RTT local): 1.233 ms
Latência uRLLC (RTT local): 1.227 ms
Latência uRLLC (RTT local): 0.818 ms
Latência uRLLC (RTT local): 0.871 ms
Latência uRLLC (RTT local): 0.894 ms
Latência uRLLC (RTT local): 0.944 ms
Latência uRLLC (RTT local): 1.163 ms
Latência uRLLC (RTT local): 1.171 ms
Latência uRLLC (RTT local): 0.806 ms
Latência uRLLC (RTT local): 1.153 ms
Latência uRLLC (RTT local): 0.950 ms
Latência uRLLC (RTT local): 0.733 ms
Latência uRLLC (RTT local): 0.738 ms
Latência uRLLC (RTT local): 0.597 ms
Latência uRLLC (RTT local): 0.638 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.701 ms
Latência uRLLC (RTT local): 0.587 ms
Latência uRLLC (RTT local): 0.901 ms
Latência uRLLC (RTT local): 0.908 ms
Gerador uRLLC finalizado. 589 medições salvas; tentativas=589, falhas=0
