Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.570 ms
Latência uRLLC (RTT local): 1.089 ms
Latência uRLLC (RTT local): 0.570 ms
Latência uRLLC (RTT local): 0.915 ms
Latência uRLLC (RTT local): 0.833 ms
Latência uRLLC (RTT local): 1.554 ms
Latência uRLLC (RTT local): 0.581 ms
Latência uRLLC (RTT local): 0.796 ms
Latência uRLLC (RTT local): 0.424 ms
Latência uRLLC (RTT local): 0.561 ms
Latência uRLLC (RTT local): 0.781 ms
Latência uRLLC (RTT local): 0.716 ms
Latência uRLLC (RTT local): 0.668 ms
Latência uRLLC (RTT local): 0.746 ms
Latência uRLLC (RTT local): 0.620 ms
Latência uRLLC (RTT local): 0.734 ms
Latência uRLLC (RTT local): 0.519 ms
Latência uRLLC (RTT local): 0.445 ms
Latência uRLLC (RTT local): 0.454 ms
Latência uRLLC (RTT local): 1.591 ms
Latência uRLLC (RTT local): 1.824 ms
Latência uRLLC (RTT local): 0.577 ms
Latência uRLLC (RTT local): 0.957 ms
Latência uRLLC (RTT local): 1.387 ms
Latência uRLLC (RTT local): 1.719 ms
Latência uRLLC (RTT local): 1.346 ms
Latência uRLLC (RTT local): 0.997 ms
Latência uRLLC (RTT local): 0.746 ms
Latência uRLLC (RTT local): 0.690 ms
Latência uRLLC (RTT local): 0.520 ms
Latência uRLLC (RTT local): 1.034 ms
Latência uRLLC (RTT local): 0.752 ms
Latência uRLLC (RTT local): 0.725 ms
Latência uRLLC (RTT local): 0.934 ms
Latência uRLLC (RTT local): 0.720 ms
Latência uRLLC (RTT local): 1.255 ms
Latência uRLLC (RTT local): 0.812 ms
Latência uRLLC (RTT local): 0.842 ms
Latência uRLLC (RTT local): 1.040 ms
Latência uRLLC (RTT local): 1.031 ms
Latência uRLLC (RTT local): 0.939 ms
Latência uRLLC (RTT local): 0.565 ms
Latência uRLLC (RTT local): 0.731 ms
Latência uRLLC (RTT local): 1.160 ms
Latência uRLLC (RTT local): 0.709 ms
Latência uRLLC (RTT local): 0.875 ms
Latência uRLLC (RTT local): 0.560 ms
Latência uRLLC (RTT local): 1.742 ms
Latência uRLLC (RTT local): 1.043 ms
Latência uRLLC (RTT local): 0.638 ms
Latência uRLLC (RTT local): 1.411 ms
Latência uRLLC (RTT local): 1.265 ms
Latência uRLLC (RTT local): 1.786 ms
Latência uRLLC (RTT local): 0.994 ms
Latência uRLLC (RTT local): 0.945 ms
Latência uRLLC (RTT local): 1.182 ms
Latência uRLLC (RTT local): 1.573 ms
Latência uRLLC (RTT local): 1.422 ms
Latência uRLLC (RTT local): 0.980 ms
Latência uRLLC (RTT local): 0.519 ms
Latência uRLLC (RTT local): 1.162 ms
Latência uRLLC (RTT local): 0.931 ms
Latência uRLLC (RTT local): 0.739 ms
Latência uRLLC (RTT local): 0.773 ms
Latência uRLLC (RTT local): 1.089 ms
Latência uRLLC (RTT local): 1.111 ms
Latência uRLLC (RTT local): 0.718 ms
Latência uRLLC (RTT local): 1.188 ms
Latência uRLLC (RTT local): 1.020 ms
Latência uRLLC (RTT local): 0.610 ms
Latência uRLLC (RTT local): 1.171 ms
Latência uRLLC (RTT local): 0.988 ms
Latência uRLLC (RTT local): 0.769 ms
Latência uRLLC (RTT local): 1.025 ms
Latência uRLLC (RTT local): 0.807 ms
Latência uRLLC (RTT local): 0.948 ms
Latência uRLLC (RTT local): 0.683 ms
Latência uRLLC (RTT local): 1.229 ms
Latência uRLLC (RTT local): 1.156 ms
Latência uRLLC (RTT local): 0.631 ms
Latência uRLLC (RTT local): 0.573 ms
Latência uRLLC (RTT local): 0.902 ms
Latência uRLLC (RTT local): 0.631 ms
Latência uRLLC (RTT local): 0.712 ms
Latência uRLLC (RTT local): 0.644 ms
Latência uRLLC (RTT local): 1.408 ms
Latência uRLLC (RTT local): 4.213 ms
Latência uRLLC (RTT local): 0.674 ms
Latência uRLLC (RTT local): 0.861 ms
Latência uRLLC (RTT local): 1.059 ms
Latência uRLLC (RTT local): 0.451 ms
Latência uRLLC (RTT local): 0.607 ms
Latência uRLLC (RTT local): 1.056 ms
Latência uRLLC (RTT local): 0.823 ms
Latência uRLLC (RTT local): 0.825 ms
Latência uRLLC (RTT local): 0.561 ms
Latência uRLLC (RTT local): 0.570 ms
Latência uRLLC (RTT local): 0.549 ms
Latência uRLLC (RTT local): 0.591 ms
Latência uRLLC (RTT local): 1.105 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 0.722 ms
Latência uRLLC (RTT local): 0.651 ms
Latência uRLLC (RTT local): 0.706 ms
Latência uRLLC (RTT local): 1.070 ms
Latência uRLLC (RTT local): 1.112 ms
Latência uRLLC (RTT local): 0.916 ms
Latência uRLLC (RTT local): 1.298 ms
Latência uRLLC (RTT local): 0.600 ms
