Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 2.195 ms
Latência uRLLC (RTT local): 2.625 ms
Latência uRLLC (RTT local): 2.223 ms
Latência uRLLC (RTT local): 2.026 ms
Latência uRLLC (RTT local): 1.643 ms
Latência uRLLC (RTT local): 1.192 ms
Latência uRLLC (RTT local): 1.888 ms
Latência uRLLC (RTT local): 2.158 ms
Latência uRLLC (RTT local): 2.028 ms
Latência uRLLC (RTT local): 1.679 ms
Latência uRLLC (RTT local): 1.293 ms
Latência uRLLC (RTT local): 3.030 ms
Latência uRLLC (RTT local): 2.025 ms
Latência uRLLC (RTT local): 2.556 ms
Latência uRLLC (RTT local): 1.780 ms
Latência uRLLC (RTT local): 2.155 ms
Latência uRLLC (RTT local): 2.476 ms
Latência uRLLC (RTT local): 3.558 ms
Latência uRLLC (RTT local): 2.901 ms
Latência uRLLC (RTT local): 1.851 ms
Latência uRLLC (RTT local): 2.100 ms
Latência uRLLC (RTT local): 2.452 ms
Latência uRLLC (RTT local): 2.063 ms
Latência uRLLC (RTT local): 1.764 ms
Latência uRLLC (RTT local): 1.484 ms
Latência uRLLC (RTT local): 3.069 ms
Latência uRLLC (RTT local): 2.449 ms
Latência uRLLC (RTT local): 2.570 ms
Latência uRLLC (RTT local): 2.738 ms
Latência uRLLC (RTT local): 1.917 ms
Latência uRLLC (RTT local): 1.822 ms
Latência uRLLC (RTT local): 2.548 ms
Latência uRLLC (RTT local): 1.226 ms
Latência uRLLC (RTT local): 2.198 ms
Latência uRLLC (RTT local): 3.108 ms
Latência uRLLC (RTT local): 2.263 ms
Latência uRLLC (RTT local): 1.614 ms
Latência uRLLC (RTT local): 2.304 ms
Latência uRLLC (RTT local): 3.566 ms
Latência uRLLC (RTT local): 1.734 ms
Latência uRLLC (RTT local): 1.963 ms
Latência uRLLC (RTT local): 1.603 ms
Latência uRLLC (RTT local): 4.144 ms
Latência uRLLC (RTT local): 3.256 ms
Latência uRLLC (RTT local): 2.342 ms
Latência uRLLC (RTT local): 3.410 ms
Latência uRLLC (RTT local): 1.482 ms
Latência uRLLC (RTT local): 2.406 ms
Latência uRLLC (RTT local): 2.446 ms
Latência uRLLC (RTT local): 2.654 ms
Latência uRLLC (RTT local): 2.074 ms
Latência uRLLC (RTT local): 1.406 ms
Latência uRLLC (RTT local): 1.964 ms
Latência uRLLC (RTT local): 2.818 ms
Latência uRLLC (RTT local): 1.995 ms
Latência uRLLC (RTT local): 2.586 ms
Latência uRLLC (RTT local): 1.628 ms
Latência uRLLC (RTT local): 2.651 ms
Latência uRLLC (RTT local): 2.029 ms
Latência uRLLC (RTT local): 1.424 ms
Latência uRLLC (RTT local): 2.439 ms
Latência uRLLC (RTT local): 2.155 ms
Latência uRLLC (RTT local): 2.002 ms
Latência uRLLC (RTT local): 1.387 ms
Latência uRLLC (RTT local): 1.039 ms
Latência uRLLC (RTT local): 2.597 ms
Latência uRLLC (RTT local): 2.462 ms
Latência uRLLC (RTT local): 2.264 ms
Latência uRLLC (RTT local): 2.548 ms
Latência uRLLC (RTT local): 3.679 ms
Latência uRLLC (RTT local): 1.333 ms
Latência uRLLC (RTT local): 1.786 ms
Latência uRLLC (RTT local): 1.332 ms
Latência uRLLC (RTT local): 1.773 ms
Latência uRLLC (RTT local): 1.531 ms
Latência uRLLC (RTT local): 2.392 ms
Latência uRLLC (RTT local): 2.107 ms
Latência uRLLC (RTT local): 1.170 ms
Latência uRLLC (RTT local): 1.381 ms
Latência uRLLC (RTT local): 1.822 ms
Latência uRLLC (RTT local): 1.305 ms
Latência uRLLC (RTT local): 1.810 ms
Latência uRLLC (RTT local): 2.063 ms
Latência uRLLC (RTT local): 1.439 ms
Latência uRLLC (RTT local): 1.335 ms
Latência uRLLC (RTT local): 1.771 ms
Latência uRLLC (RTT local): 1.889 ms
Latência uRLLC (RTT local): 1.989 ms
Latência uRLLC (RTT local): 1.561 ms
Latência uRLLC (RTT local): 2.506 ms
Latência uRLLC (RTT local): 2.077 ms
Latência uRLLC (RTT local): 1.941 ms
Latência uRLLC (RTT local): 1.435 ms
Latência uRLLC (RTT local): 1.558 ms
Latência uRLLC (RTT local): 1.523 ms
Latência uRLLC (RTT local): 1.306 ms
Latência uRLLC (RTT local): 1.506 ms
Latência uRLLC (RTT local): 2.085 ms
Latência uRLLC (RTT local): 2.163 ms
Latência uRLLC (RTT local): 1.260 ms
Latência uRLLC (RTT local): 1.634 ms
Latência uRLLC (RTT local): 1.857 ms
Latência uRLLC (RTT local): 1.862 ms
Latência uRLLC (RTT local): 1.706 ms
Latência uRLLC (RTT local): 2.593 ms
Latência uRLLC (RTT local): 2.853 ms
Latência uRLLC (RTT local): 1.843 ms
Latência uRLLC (RTT local): 2.079 ms
Latência uRLLC (RTT local): 5.313 ms
Latência uRLLC (RTT local): 1.665 ms
