Iniciando monitor/controlador uRLLC em 10.0.99.1:5000 (Central de Monitoramento do campus)
Latência medida: 1143.143 ms (de 10.0.31.1 - Reitoria, seq=0)
Latência medida: 55.444 ms (de 10.0.31.1 - Reitoria, seq=1)
Sinal enviado: ativar
Latência medida: 55.852 ms (de 10.0.31.1 - Reitoria, seq=2)
Latência medida: 55.830 ms (de 10.0.31.1 - Reitoria, seq=3)
Latência medida: 55.716 ms (de 10.0.31.1 - Reitoria, seq=4)
Latência medida: 56.087 ms (de 10.0.31.1 - Reitoria, seq=5)
Latência medida: 55.715 ms (de 10.0.31.1 - Reitoria, seq=6)
Latência medida: 55.809 ms (de 10.0.11.1 - Biblioteca, seq=0)
Latência medida: 54.795 ms (de 10.0.31.1 - Reitoria, seq=7)
Latência medida: 55.254 ms (de 10.0.11.1 - Biblioteca, seq=1)
Latência medida: 55.739 ms (de 10.0.31.1 - Reitoria, seq=8)
Latência medida: 55.778 ms (de 10.0.11.1 - Biblioteca, seq=2)
Latência medida: 55.810 ms (de 10.0.31.1 - Reitoria, seq=9)
Latência medida: 56.775 ms (de 10.0.31.1 - Reitoria, seq=10)
Latência medida: 56.276 ms (de 10.0.31.1 - Reitoria, seq=11)
Latência medida: 56.267 ms (de 10.0.21.1 - Laboratorios, seq=0)
Latência medida: 55.980 ms (de 10.0.21.1 - Laboratorios, seq=1)
Latência medida: 55.824 ms (de 10.0.21.1 - Laboratorios, seq=2)
Latência medida: 55.856 ms (de 10.0.21.1 - Laboratorios, seq=3)
Latência medida: 55.902 ms (de 10.0.31.1 - Reitoria, seq=12)
Latência medida: 56.104 ms (de 10.0.21.1 - Laboratorios, seq=4)
Latência medida: 55.936 ms (de 10.0.21.1 - Laboratorios, seq=5)
Latência medida: 317.947 ms (de 10.0.21.1 - Laboratorios, seq=6)
Latência medida: 56.069 ms (de 10.0.31.1 - Reitoria, seq=13)
Latência medida: 580.752 ms (de 10.0.31.1 - Reitoria, seq=14)
Latência medida: 315.159 ms (de 10.0.31.1 - Reitoria, seq=15)
Latência medida: 56.583 ms (de 10.0.31.1 - Reitoria, seq=16)
Latência medida: 55.264 ms (de 10.0.31.1 - Reitoria, seq=17)
Latência medida: 428.668 ms (de 10.0.31.1 - Reitoria, seq=18)
Latência medida: 55.940 ms (de 10.0.31.1 - Reitoria, seq=19)
Latência medida: 55.837 ms (de 10.0.31.1 - Reitoria, seq=20)
Latência medida: 55.852 ms (de 10.0.21.1 - Laboratorios, seq=7)
Latência medida: 389.203 ms (de 10.0.31.1 - Reitoria, seq=21)
Latência medida: 377.112 ms (de 10.0.31.1 - Reitoria, seq=22)
Latência medida: 55.883 ms (de 10.0.31.1 - Reitoria, seq=23)
Latência medida: 55.750 ms (de 10.0.21.1 - Laboratorios, seq=8)
Latência medida: 55.727 ms (de 10.0.21.1 - Laboratorios, seq=9)
Latência medida: 1308.115 ms (de 10.0.31.1 - Reitoria, seq=24)
Latência medida: 55.891 ms (de 10.0.21.1 - Laboratorios, seq=10)
Latência medida: 55.259 ms (de 10.0.31.1 - Reitoria, seq=25)
Latência medida: 314.612 ms (de 10.0.21.1 - Laboratorios, seq=11)
Latência medida: 55.462 ms (de 10.0.31.1 - Reitoria, seq=26)
Latência medida: 55.054 ms (de 10.0.11.1 - Biblioteca, seq=3)
Latência medida: 321.036 ms (de 10.0.21.1 - Laboratorios, seq=12)
Latência medida: 56.146 ms (de 10.0.21.1 - Laboratorios, seq=13)
Latência medida: 56.427 ms (de 10.0.21.1 - Laboratorios, seq=14)
Latência medida: 55.514 ms (de 10.0.21.1 - Laboratorios, seq=15)
Latência medida: 315.018 ms (de 10.0.21.1 - Laboratorios, seq=16)
Latência medida: 317.680 ms (de 10.0.21.1 - Laboratorios, seq=17)
Latência medida: 56.449 ms (de 10.0.31.1 - Reitoria, seq=27)
Latência medida: 0.855 ms (de 10.0.21.1 - Laboratorios, seq=17)
Latência medida: 1.291 ms (de 10.0.11.1 - Biblioteca, seq=4)
Latência medida: 0.628 ms (de 10.0.21.1 - Laboratorios, seq=18)
Sinal enviado: desativar
Latência medida: 1.071 ms (de 10.0.11.1 - Biblioteca, seq=5)
Latência medida: 0.690 ms (de 10.0.21.1 - Laboratorios, seq=19)
Latência medida: 1.357 ms (de 10.0.11.1 - Biblioteca, seq=6)
Latência medida: 0.725 ms (de 10.0.21.1 - Laboratorios, seq=20)
Latência medida: 0.770 ms (de 10.0.11.1 - Biblioteca, seq=7)
Latência medida: 0.812 ms (de 10.0.21.1 - Laboratorios, seq=21)
Latência medida: 1.084 ms (de 10.0.11.1 - Biblioteca, seq=8)
Latência medida: 0.923 ms (de 10.0.21.1 - Laboratorios, seq=22)
Latência medida: 1.208 ms (de 10.0.11.1 - Biblioteca, seq=9)
Latência medida: 0.828 ms (de 10.0.21.1 - Laboratorios, seq=23)
Latência medida: 0.631 ms (de 10.0.11.1 - Biblioteca, seq=10)
Latência medida: 0.518 ms (de 10.0.21.1 - Laboratorios, seq=24)
Latência medida: 0.798 ms (de 10.0.31.1 - Reitoria, seq=28)
Latência medida: 0.669 ms (de 10.0.11.1 - Biblioteca, seq=11)
Latência medida: 0.723 ms (de 10.0.21.1 - Laboratorios, seq=25)
Latência medida: 0.869 ms (de 10.0.31.1 - Reitoria, seq=29)
Latência medida: 1.220 ms (de 10.0.11.1 - Biblioteca, seq=12)
Latência medida: 0.521 ms (de 10.0.21.1 - Laboratorios, seq=26)
Latência medida: 0.595 ms (de 10.0.31.1 - Reitoria, seq=30)
Latência medida: 0.808 ms (de 10.0.11.1 - Biblioteca, seq=13)
Latência medida: 0.705 ms (de 10.0.21.1 - Laboratorios, seq=27)
Latência medida: 1.312 ms (de 10.0.31.1 - Reitoria, seq=31)
Latência medida: 1.016 ms (de 10.0.11.1 - Biblioteca, seq=14)
Latência medida: 0.722 ms (de 10.0.21.1 - Laboratorios, seq=28)
Latência medida: 0.635 ms (de 10.0.31.1 - Reitoria, seq=32)
Latência medida: 0.933 ms (de 10.0.11.1 - Biblioteca, seq=15)
Latência medida: 0.635 ms (de 10.0.21.1 - Laboratorios, seq=29)
Latência medida: 0.705 ms (de 10.0.31.1 - Reitoria, seq=33)
Latência medida: 0.834 ms (de 10.0.11.1 - Biblioteca, seq=16)
Latência medida: 0.468 ms (de 10.0.21.1 - Laboratorios, seq=30)
Latência medida: 0.614 ms (de 10.0.31.1 - Reitoria, seq=34)
Latência medida: 1.190 ms (de 10.0.11.1 - Biblioteca, seq=17)
Latência medida: 0.808 ms (de 10.0.21.1 - Laboratorios, seq=31)
Latência medida: 0.987 ms (de 10.0.31.1 - Reitoria, seq=35)
Latência medida: 0.545 ms (de 10.0.21.1 - Laboratorios, seq=32)
Latência medida: 0.650 ms (de 10.0.11.1 - Biblioteca, seq=18)
Latência medida: 0.719 ms (de 10.0.21.1 - Laboratorios, seq=33)
Latência medida: 0.569 ms (de 10.0.31.1 - Reitoria, seq=36)
Latência medida: 1.045 ms (de 10.0.11.1 - Biblioteca, seq=19)
Latência medida: 0.840 ms (de 10.0.21.1 - Laboratorios, seq=34)
Latência medida: 0.852 ms (de 10.0.31.1 - Reitoria, seq=37)
Latência medida: 1.132 ms (de 10.0.11.1 - Biblioteca, seq=20)
Latência medida: 0.786 ms (de 10.0.31.1 - Reitoria, seq=38)
Latência medida: 0.710 ms (de 10.0.11.1 - Biblioteca, seq=21)
Latência medida: 0.663 ms (de 10.0.21.1 - Laboratorios, seq=35)
Latência medida: 1.021 ms (de 10.0.11.1 - Biblioteca, seq=22)
Latência medida: 0.852 ms (de 10.0.21.1 - Laboratorios, seq=36)
Latência medida: 1.040 ms (de 10.0.31.1 - Reitoria, seq=39)
Latência medida: 0.880 ms (de 10.0.21.1 - Laboratorios, seq=37)
Latência medida: 1.025 ms (de 10.0.11.1 - Biblioteca, seq=23)
Latência medida: 0.744 ms (de 10.0.31.1 - Reitoria, seq=40)
Latência medida: 1.496 ms (de 10.0.21.1 - Laboratorios, seq=38)
Latência medida: 1.093 ms (de 10.0.11.1 - Biblioteca, seq=24)
Latência medida: 0.972 ms (de 10.0.31.1 - Reitoria, seq=41)
Latência medida: 0.970 ms (de 10.0.31.1 - Reitoria, seq=42)
Latência medida: 1.256 ms (de 10.0.21.1 - Laboratorios, seq=39)
Latência medida: 1.277 ms (de 10.0.11.1 - Biblioteca, seq=25)
Latência medida: 0.870 ms (de 10.0.31.1 - Reitoria, seq=43)
Latência medida: 0.744 ms (de 10.0.21.1 - Laboratorios, seq=40)
Latência medida: 0.908 ms (de 10.0.11.1 - Biblioteca, seq=26)
