Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Latência uRLLC (RTT local): 0.447 ms
Latência uRLLC (RTT local): 0.674 ms
Latência uRLLC (RTT local): 1.830 ms
Latência uRLLC (RTT local): 2.511 ms
Latência uRLLC (RTT local): 2.116 ms
Latência uRLLC (RTT local): 1.404 ms
Latência uRLLC (RTT local): 1.410 ms
Latência uRLLC (RTT local): 1.568 ms
Latência uRLLC (RTT local): 1.352 ms
Latência uRLLC (RTT local): 1.221 ms
Latência uRLLC (RTT local): 0.937 ms
Latência uRLLC (RTT local): 1.570 ms
Latência uRLLC (RTT local): 1.403 ms
Latência uRLLC (RTT local): 1.366 ms
Latência uRLLC (RTT local): 1.541 ms
Latência uRLLC (RTT local): 1.154 ms
Latência uRLLC (RTT local): 1.493 ms
Latência uRLLC (RTT local): 1.271 ms
Latência uRLLC (RTT local): 2.065 ms
Latência uRLLC (RTT local): 1.150 ms
Latência uRLLC (RTT local): 1.472 ms
Gerador uRLLC finalizado. 21 medições salvas; tentativas=31, falhas=10
