Iniciando monitor/controlador uRLLC em 10.0.99.1:5000 (Central de Monitoramento do campus)
Latência medida: 55.226 ms (de 10.0.31.1 - Reitoria, seq=0)
Latência medida: 56.479 ms (de 10.0.21.1 - Laboratorios, seq=0)
Sinal enviado: ativar
Latência medida: 3.234 ms (de 10.0.11.1 - Biblioteca, seq=0)
Latência medida: 2.738 ms (de 10.0.31.1 - Reitoria, seq=1)
Latência medida: 0.339 ms (de 10.0.31.1 - Reitoria, seq=2)
Latência medida: 0.441 ms (de 10.0.11.1 - Biblioteca, seq=1)
Sinal enviado: desativar
Latência medida: 0.514 ms (de 10.0.11.1 - Biblioteca, seq=2)
Latência medida: 0.345 ms (de 10.0.31.1 - Reitoria, seq=3)
Latência medida: 1.034 ms (de 10.0.31.1 - Reitoria, seq=4)
Latência medida: 1.092 ms (de 10.0.11.1 - Biblioteca, seq=3)
Latência medida: 0.231 ms (de 10.0.21.1 - Laboratorios, seq=0)
Latência medida: 0.286 ms (de 10.0.31.1 - Reitoria, seq=5)
Latência medida: 0.229 ms (de 10.0.11.1 - Biblioteca, seq=4)
Latência medida: 0.366 ms (de 10.0.21.1 - Laboratorios, seq=1)
Latência medida: 0.269 ms (de 10.0.31.1 - Reitoria, seq=6)
Latência medida: 0.317 ms (de 10.0.11.1 - Biblioteca, seq=5)
Latência medida: 0.984 ms (de 10.0.31.1 - Reitoria, seq=7)
Latência medida: 1.108 ms (de 10.0.21.1 - Laboratorios, seq=2)
Latência medida: 0.752 ms (de 10.0.11.1 - Biblioteca, seq=6)
Latência medida: 1.356 ms (de 10.0.21.1 - Laboratorios, seq=3)
Latência medida: 0.952 ms (de 10.0.11.1 - Biblioteca, seq=7)
Latência medida: 0.815 ms (de 10.0.31.1 - Reitoria, seq=8)
Latência medida: 1.619 ms (de 10.0.11.1 - Biblioteca, seq=8)
Latência medida: 1.269 ms (de 10.0.21.1 - Laboratorios, seq=4)
Latência medida: 0.770 ms (de 10.0.31.1 - Reitoria, seq=9)
Latência medida: 1.355 ms (de 10.0.31.1 - Reitoria, seq=10)
Latência medida: 0.690 ms (de 10.0.21.1 - Laboratorios, seq=5)
Latência medida: 0.898 ms (de 10.0.11.1 - Biblioteca, seq=9)
Latência medida: 1.597 ms (de 10.0.11.1 - Biblioteca, seq=10)
Latência medida: 0.758 ms (de 10.0.21.1 - Laboratorios, seq=6)
Latência medida: 0.822 ms (de 10.0.31.1 - Reitoria, seq=11)
Latência medida: 1.896 ms (de 10.0.11.1 - Biblioteca, seq=11)
Latência medida: 0.787 ms (de 10.0.21.1 - Laboratorios, seq=7)
Latência medida: 0.950 ms (de 10.0.31.1 - Reitoria, seq=12)
Latência medida: 0.708 ms (de 10.0.21.1 - Laboratorios, seq=8)
Latência medida: 1.229 ms (de 10.0.11.1 - Biblioteca, seq=12)
Latência medida: 0.645 ms (de 10.0.31.1 - Reitoria, seq=13)
Latência medida: 0.805 ms (de 10.0.31.1 - Reitoria, seq=14)
Latência medida: 0.494 ms (de 10.0.21.1 - Laboratorios, seq=9)
Latência medida: 1.055 ms (de 10.0.11.1 - Biblioteca, seq=13)
Latência medida: 0.899 ms (de 10.0.31.1 - Reitoria, seq=15)
Latência medida: 0.525 ms (de 10.0.21.1 - Laboratorios, seq=10)
Latência medida: 0.869 ms (de 10.0.11.1 - Biblioteca, seq=14)
Latência medida: 1.013 ms (de 10.0.21.1 - Laboratorios, seq=11)
Latência medida: 0.845 ms (de 10.0.31.1 - Reitoria, seq=16)
Latência medida: 0.944 ms (de 10.0.11.1 - Biblioteca, seq=15)
Latência medida: 0.554 ms (de 10.0.21.1 - Laboratorios, seq=12)
Latência medida: 0.736 ms (de 10.0.31.1 - Reitoria, seq=17)
Latência medida: 0.896 ms (de 10.0.11.1 - Biblioteca, seq=16)
Latência medida: 0.660 ms (de 10.0.21.1 - Laboratorios, seq=13)
Latência medida: 0.656 ms (de 10.0.31.1 - Reitoria, seq=18)
Latência medida: 0.883 ms (de 10.0.11.1 - Biblioteca, seq=17)
Latência medida: 0.769 ms (de 10.0.31.1 - Reitoria, seq=19)
Latência medida: 1.146 ms (de 10.0.11.1 - Biblioteca, seq=18)
Latência medida: 1.000 ms (de 10.0.21.1 - Laboratorios, seq=14)
Latência medida: 1.293 ms (de 10.0.11.1 - Biblioteca, seq=19)
Latência medida: 0.538 ms (de 10.0.21.1 - Laboratorios, seq=15)
Latência medida: 0.521 ms (de 10.0.31.1 - Reitoria, seq=20)
Latência medida: 0.728 ms (de 10.0.21.1 - Laboratorios, seq=16)
Latência medida: 0.726 ms (de 10.0.11.1 - Biblioteca, seq=20)
Latência medida: 0.868 ms (de 10.0.31.1 - Reitoria, seq=21)
Latência medida: 0.677 ms (de 10.0.21.1 - Laboratorios, seq=17)
Latência medida: 1.142 ms (de 10.0.11.1 - Biblioteca, seq=21)
Latência medida: 1.383 ms (de 10.0.31.1 - Reitoria, seq=22)
Latência medida: 1.245 ms (de 10.0.21.1 - Laboratorios, seq=18)
Latência medida: 0.737 ms (de 10.0.11.1 - Biblioteca, seq=22)
Latência medida: 0.813 ms (de 10.0.31.1 - Reitoria, seq=23)
Latência medida: 26457.020 ms (de 10.0.21.1 - Laboratorios, seq=0)
Latência medida: 0.651 ms (de 10.0.21.1 - Laboratorios, seq=19)
Latência medida: 0.783 ms (de 10.0.11.1 - Biblioteca, seq=23)
Latência medida: 0.618 ms (de 10.0.31.1 - Reitoria, seq=24)
Latência medida: 0.684 ms (de 10.0.21.1 - Laboratorios, seq=20)
Latência medida: 0.738 ms (de 10.0.11.1 - Biblioteca, seq=24)
Latência medida: 0.690 ms (de 10.0.31.1 - Reitoria, seq=25)
