Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Latência uRLLC (RTT local): 3.543 ms
Latência uRLLC (RTT local): 0.664 ms
Latência uRLLC (RTT local): 0.968 ms
Latência uRLLC (RTT local): 2.146 ms
Latência uRLLC (RTT local): 0.548 ms
Latência uRLLC (RTT local): 0.601 ms
Latência uRLLC (RTT local): 1.565 ms
Latência uRLLC (RTT local): 1.657 ms
Latência uRLLC (RTT local): 2.410 ms
Latência uRLLC (RTT local): 1.787 ms
Latência uRLLC (RTT local): 2.605 ms
Latência uRLLC (RTT local): 2.857 ms
Latência uRLLC (RTT local): 1.760 ms
Latência uRLLC (RTT local): 1.707 ms
Latência uRLLC (RTT local): 1.448 ms
Latência uRLLC (RTT local): 1.501 ms
Latência uRLLC (RTT local): 1.945 ms
Latência uRLLC (RTT local): 1.912 ms
Latência uRLLC (RTT local): 1.815 ms
Latência uRLLC (RTT local): 1.835 ms
Latência uRLLC (RTT local): 1.397 ms
Latência uRLLC (RTT local): 2.068 ms
Latência uRLLC (RTT local): 1.245 ms
Latência uRLLC (RTT local): 1.216 ms
Latência uRLLC (RTT local): 1.252 ms
Gerador uRLLC finalizado. 25 medições salvas; tentativas=36, falhas=11
