Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 3.559 ms
Latência uRLLC (RTT local): 1.466 ms
Latência uRLLC (RTT local): 0.947 ms
Latência uRLLC (RTT local): 1.035 ms
Latência uRLLC (RTT local): 1.122 ms
Latência uRLLC (RTT local): 1.436 ms
Latência uRLLC (RTT local): 1.247 ms
Latência uRLLC (RTT local): 1.193 ms
Latência uRLLC (RTT local): 0.739 ms
Latência uRLLC (RTT local): 0.822 ms
Latência uRLLC (RTT local): 0.939 ms
Latência uRLLC (RTT local): 0.798 ms
Latência uRLLC (RTT local): 0.881 ms
Latência uRLLC (RTT local): 0.996 ms
Latência uRLLC (RTT local): 0.998 ms
Latência uRLLC (RTT local): 0.713 ms
Latência uRLLC (RTT local): 0.997 ms
Latência uRLLC (RTT local): 0.714 ms
Latência uRLLC (RTT local): 0.424 ms
Latência uRLLC (RTT local): 0.634 ms
Latência uRLLC (RTT local): 1.026 ms
Latência uRLLC (RTT local): 0.928 ms
Latência uRLLC (RTT local): 1.289 ms
Latência uRLLC (RTT local): 1.297 ms
Latência uRLLC (RTT local): 1.075 ms
Latência uRLLC (RTT local): 0.668 ms
Latência uRLLC (RTT local): 0.624 ms
Latência uRLLC (RTT local): 0.839 ms
Latência uRLLC (RTT local): 0.468 ms
Latência uRLLC (RTT local): 0.622 ms
Latência uRLLC (RTT local): 0.834 ms
Latência uRLLC (RTT local): 0.904 ms
Latência uRLLC (RTT local): 0.630 ms
Latência uRLLC (RTT local): 0.715 ms
Latência uRLLC (RTT local): 0.713 ms
Latência uRLLC (RTT local): 0.600 ms
Latência uRLLC (RTT local): 0.624 ms
Latência uRLLC (RTT local): 0.749 ms
Latência uRLLC (RTT local): 0.571 ms
Latência uRLLC (RTT local): 0.908 ms
Latência uRLLC (RTT local): 0.716 ms
Latência uRLLC (RTT local): 0.773 ms
Latência uRLLC (RTT local): 0.766 ms
Latência uRLLC (RTT local): 0.759 ms
Latência uRLLC (RTT local): 0.698 ms
Latência uRLLC (RTT local): 0.837 ms
Latência uRLLC (RTT local): 0.697 ms
Latência uRLLC (RTT local): 0.655 ms
Latência uRLLC (RTT local): 1.064 ms
Latência uRLLC (RTT local): 0.489 ms
Latência uRLLC (RTT local): 1.047 ms
Latência uRLLC (RTT local): 0.985 ms
Latência uRLLC (RTT local): 1.173 ms
Latência uRLLC (RTT local): 0.802 ms
Latência uRLLC (RTT local): 1.017 ms
Latência uRLLC (RTT local): 0.923 ms
Latência uRLLC (RTT local): 0.779 ms
Latência uRLLC (RTT local): 0.915 ms
Latência uRLLC (RTT local): 0.708 ms
Latência uRLLC (RTT local): 0.522 ms
Latência uRLLC (RTT local): 0.855 ms
Latência uRLLC (RTT local): 1.216 ms
Latência uRLLC (RTT local): 1.060 ms
Latência uRLLC (RTT local): 1.068 ms
Latência uRLLC (RTT local): 1.212 ms
Latência uRLLC (RTT local): 0.864 ms
Latência uRLLC (RTT local): 1.154 ms
Latência uRLLC (RTT local): 0.736 ms
Latência uRLLC (RTT local): 1.020 ms
Latência uRLLC (RTT local): 0.624 ms
Latência uRLLC (RTT local): 1.112 ms
Latência uRLLC (RTT local): 1.045 ms
Latência uRLLC (RTT local): 1.239 ms
Latência uRLLC (RTT local): 1.209 ms
Latência uRLLC (RTT local): 1.101 ms
Latência uRLLC (RTT local): 1.198 ms
Latência uRLLC (RTT local): 0.889 ms
Latência uRLLC (RTT local): 0.731 ms
Latência uRLLC (RTT local): 0.989 ms
Latência uRLLC (RTT local): 0.601 ms
Latência uRLLC (RTT local): 1.055 ms
Latência uRLLC (RTT local): 1.192 ms
Latência uRLLC (RTT local): 0.786 ms
Latência uRLLC (RTT local): 0.824 ms
Latência uRLLC (RTT local): 0.792 ms
Latência uRLLC (RTT local): 1.091 ms
Latência uRLLC (RTT local): 1.033 ms
Latência uRLLC (RTT local): 1.184 ms
Latência uRLLC (RTT local): 1.086 ms
Latência uRLLC (RTT local): 0.799 ms
Latência uRLLC (RTT local): 0.772 ms
Latência uRLLC (RTT local): 0.998 ms
Latência uRLLC (RTT local): 0.514 ms
Latência uRLLC (RTT local): 0.699 ms
Latência uRLLC (RTT local): 1.055 ms
Latência uRLLC (RTT local): 1.263 ms
Latência uRLLC (RTT local): 0.787 ms
Latência uRLLC (RTT local): 1.009 ms
Latência uRLLC (RTT local): 0.707 ms
Latência uRLLC (RTT local): 0.613 ms
Latência uRLLC (RTT local): 0.569 ms
Latência uRLLC (RTT local): 1.095 ms
Latência uRLLC (RTT local): 0.839 ms
Latência uRLLC (RTT local): 1.129 ms
Latência uRLLC (RTT local): 0.622 ms
Latência uRLLC (RTT local): 1.904 ms
Latência uRLLC (RTT local): 1.221 ms
Latência uRLLC (RTT local): 1.346 ms
Latência uRLLC (RTT local): 1.032 ms
Latência uRLLC (RTT local): 1.019 ms
Latência uRLLC (RTT local): 0.717 ms
Latência uRLLC (RTT local): 1.179 ms
Latência uRLLC (RTT local): 0.947 ms
Latência uRLLC (RTT local): 0.930 ms
Latência uRLLC (RTT local): 1.056 ms
Latência uRLLC (RTT local): 0.781 ms
Latência uRLLC (RTT local): 1.002 ms
Latência uRLLC (RTT local): 1.391 ms
Latência uRLLC (RTT local): 0.808 ms
Latência uRLLC (RTT local): 1.154 ms
Latência uRLLC (RTT local): 0.707 ms
Latência uRLLC (RTT local): 0.724 ms
Latência uRLLC (RTT local): 1.042 ms
Latência uRLLC (RTT local): 0.790 ms
Latência uRLLC (RTT local): 0.746 ms
Latência uRLLC (RTT local): 0.663 ms
Latência uRLLC (RTT local): 0.667 ms
Latência uRLLC (RTT local): 0.595 ms
Latência uRLLC (RTT local): 0.868 ms
Latência uRLLC (RTT local): 0.671 ms
Latência uRLLC (RTT local): 0.515 ms
Latência uRLLC (RTT local): 0.576 ms
Latência uRLLC (RTT local): 0.706 ms
Latência uRLLC (RTT local): 0.623 ms
Latência uRLLC (RTT local): 0.567 ms
Latência uRLLC (RTT local): 0.574 ms
Latência uRLLC (RTT local): 0.566 ms
Latência uRLLC (RTT local): 0.563 ms
Latência uRLLC (RTT local): 0.645 ms
Latência uRLLC (RTT local): 0.625 ms
Latência uRLLC (RTT local): 0.838 ms
Latência uRLLC (RTT local): 0.653 ms
Latência uRLLC (RTT local): 0.591 ms
