Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.747 ms
Latência uRLLC (RTT local): 1.141 ms
Latência uRLLC (RTT local): 1.005 ms
Latência uRLLC (RTT local): 1.381 ms
Latência uRLLC (RTT local): 0.897 ms
Latência uRLLC (RTT local): 1.061 ms
Latência uRLLC (RTT local): 1.223 ms
Latência uRLLC (RTT local): 1.103 ms
Latência uRLLC (RTT local): 1.359 ms
Latência uRLLC (RTT local): 0.830 ms
Latência uRLLC (RTT local): 0.944 ms
Latência uRLLC (RTT local): 1.034 ms
Latência uRLLC (RTT local): 0.967 ms
Latência uRLLC (RTT local): 1.104 ms
Latência uRLLC (RTT local): 1.582 ms
Latência uRLLC (RTT local): 1.897 ms
Latência uRLLC (RTT local): 1.446 ms
Latência uRLLC (RTT local): 0.868 ms
Latência uRLLC (RTT local): 1.368 ms
Latência uRLLC (RTT local): 1.042 ms
Latência uRLLC (RTT local): 1.197 ms
Latência uRLLC (RTT local): 0.843 ms
Latência uRLLC (RTT local): 0.976 ms
Latência uRLLC (RTT local): 1.003 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.725 ms
Latência uRLLC (RTT local): 0.839 ms
Latência uRLLC (RTT local): 0.703 ms
Latência uRLLC (RTT local): 0.940 ms
Latência uRLLC (RTT local): 0.815 ms
Latência uRLLC (RTT local): 0.803 ms
Latência uRLLC (RTT local): 0.721 ms
Latência uRLLC (RTT local): 0.758 ms
Latência uRLLC (RTT local): 0.660 ms
Latência uRLLC (RTT local): 0.718 ms
Latência uRLLC (RTT local): 0.840 ms
Latência uRLLC (RTT local): 0.762 ms
Latência uRLLC (RTT local): 0.765 ms
Latência uRLLC (RTT local): 0.792 ms
Latência uRLLC (RTT local): 0.763 ms
Latência uRLLC (RTT local): 0.808 ms
Latência uRLLC (RTT local): 0.879 ms
Latência uRLLC (RTT local): 0.867 ms
Latência uRLLC (RTT local): 0.741 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 0.687 ms
Latência uRLLC (RTT local): 0.796 ms
Latência uRLLC (RTT local): 0.689 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 0.681 ms
Latência uRLLC (RTT local): 0.745 ms
Latência uRLLC (RTT local): 1.091 ms
Latência uRLLC (RTT local): 0.781 ms
Latência uRLLC (RTT local): 0.716 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.714 ms
Latência uRLLC (RTT local): 0.664 ms
Latência uRLLC (RTT local): 0.835 ms
Latência uRLLC (RTT local): 0.847 ms
Latência uRLLC (RTT local): 0.736 ms
Latência uRLLC (RTT local): 0.849 ms
Latência uRLLC (RTT local): 0.718 ms
Latência uRLLC (RTT local): 1.000 ms
Latência uRLLC (RTT local): 1.231 ms
Latência uRLLC (RTT local): 0.719 ms
Latência uRLLC (RTT local): 0.798 ms
Latência uRLLC (RTT local): 1.891 ms
Latência uRLLC (RTT local): 1.612 ms
Latência uRLLC (RTT local): 1.644 ms
Latência uRLLC (RTT local): 1.612 ms
Latência uRLLC (RTT local): 1.462 ms
Latência uRLLC (RTT local): 1.727 ms
Latência uRLLC (RTT local): 2.751 ms
Latência uRLLC (RTT local): 1.565 ms
Latência uRLLC (RTT local): 1.733 ms
Latência uRLLC (RTT local): 3.737 ms
Latência uRLLC (RTT local): 1.279 ms
Latência uRLLC (RTT local): 2.586 ms
Latência uRLLC (RTT local): 1.433 ms
Latência uRLLC (RTT local): 1.403 ms
Latência uRLLC (RTT local): 1.799 ms
Latência uRLLC (RTT local): 1.530 ms
Latência uRLLC (RTT local): 2.894 ms
Latência uRLLC (RTT local): 1.520 ms
Latência uRLLC (RTT local): 1.334 ms
Latência uRLLC (RTT local): 1.497 ms
Latência uRLLC (RTT local): 1.580 ms
Latência uRLLC (RTT local): 1.888 ms
Latência uRLLC (RTT local): 1.607 ms
Latência uRLLC (RTT local): 2.218 ms
Latência uRLLC (RTT local): 1.829 ms
Latência uRLLC (RTT local): 1.396 ms
Latência uRLLC (RTT local): 1.918 ms
Latência uRLLC (RTT local): 1.482 ms
Latência uRLLC (RTT local): 1.431 ms
Latência uRLLC (RTT local): 1.474 ms
Latência uRLLC (RTT local): 1.795 ms
Latência uRLLC (RTT local): 1.866 ms
Latência uRLLC (RTT local): 2.042 ms
Latência uRLLC (RTT local): 1.644 ms
Latência uRLLC (RTT local): 1.549 ms
Latência uRLLC (RTT local): 3.024 ms
Latência uRLLC (RTT local): 1.984 ms
Latência uRLLC (RTT local): 1.332 ms
Latência uRLLC (RTT local): 2.353 ms
Latência uRLLC (RTT local): 2.220 ms
Latência uRLLC (RTT local): 1.426 ms
Latência uRLLC (RTT local): 2.140 ms
Latência uRLLC (RTT local): 1.417 ms
Latência uRLLC (RTT local): 1.976 ms
Latência uRLLC (RTT local): 1.683 ms
Latência uRLLC (RTT local): 1.641 ms
Latência uRLLC (RTT local): 0.987 ms
Latência uRLLC (RTT local): 1.402 ms
Latência uRLLC (RTT local): 0.807 ms
Latência uRLLC (RTT local): 1.465 ms
Latência uRLLC (RTT local): 0.681 ms
Latência uRLLC (RTT local): 1.120 ms
Latência uRLLC (RTT local): 1.086 ms
Latência uRLLC (RTT local): 1.118 ms
Latência uRLLC (RTT local): 1.701 ms
Latência uRLLC (RTT local): 0.681 ms
Latência uRLLC (RTT local): 0.894 ms
Latência uRLLC (RTT local): 0.741 ms
Latência uRLLC (RTT local): 0.873 ms
Latência uRLLC (RTT local): 1.349 ms
Latência uRLLC (RTT local): 1.150 ms
Latência uRLLC (RTT local): 0.712 ms
Latência uRLLC (RTT local): 0.795 ms
Latência uRLLC (RTT local): 1.445 ms
Latência uRLLC (RTT local): 2.054 ms
Latência uRLLC (RTT local): 1.519 ms
Latência uRLLC (RTT local): 3.071 ms
Latência uRLLC (RTT local): 1.486 ms
Latência uRLLC (RTT local): 2.105 ms
Latência uRLLC (RTT local): 1.634 ms
Latência uRLLC (RTT local): 2.096 ms
Latência uRLLC (RTT local): 1.757 ms
Latência uRLLC (RTT local): 1.137 ms
Latência uRLLC (RTT local): 0.991 ms
Latência uRLLC (RTT local): 1.189 ms
Latência uRLLC (RTT local): 1.396 ms
Latência uRLLC (RTT local): 0.462 ms
Latência uRLLC (RTT local): 7.385 ms
Latência uRLLC (RTT local): 0.993 ms
Latência uRLLC (RTT local): 0.499 ms
Latência uRLLC (RTT local): 0.765 ms
Latência uRLLC (RTT local): 0.670 ms
Latência uRLLC (RTT local): 1.257 ms
Latência uRLLC (RTT local): 0.832 ms
Latência uRLLC (RTT local): 1.122 ms
Latência uRLLC (RTT local): 0.634 ms
Latência uRLLC (RTT local): 0.800 ms
Latência uRLLC (RTT local): 0.963 ms
Latência uRLLC (RTT local): 1.349 ms
Latência uRLLC (RTT local): 0.950 ms
Latência uRLLC (RTT local): 1.010 ms
Latência uRLLC (RTT local): 0.650 ms
Latência uRLLC (RTT local): 0.567 ms
Latência uRLLC (RTT local): 1.184 ms
Latência uRLLC (RTT local): 1.482 ms
Latência uRLLC (RTT local): 2.638 ms
Latência uRLLC (RTT local): 4.949 ms
Latência uRLLC (RTT local): 2.012 ms
Latência uRLLC (RTT local): 1.969 ms
Latência uRLLC (RTT local): 1.505 ms
Latência uRLLC (RTT local): 1.995 ms
Latência uRLLC (RTT local): 3.278 ms
Latência uRLLC (RTT local): 2.250 ms
Latência uRLLC (RTT local): 2.207 ms
Latência uRLLC (RTT local): 1.240 ms
Latência uRLLC (RTT local): 1.851 ms
Latência uRLLC (RTT local): 1.513 ms
Latência uRLLC (RTT local): 1.309 ms
Latência uRLLC (RTT local): 1.880 ms
Latência uRLLC (RTT local): 1.101 ms
Latência uRLLC (RTT local): 1.625 ms
Latência uRLLC (RTT local): 8.110 ms
Latência uRLLC (RTT local): 2.624 ms
Latência uRLLC (RTT local): 1.117 ms
Latência uRLLC (RTT local): 1.689 ms
Latência uRLLC (RTT local): 3.238 ms
Latência uRLLC (RTT local): 2.467 ms
Latência uRLLC (RTT local): 2.536 ms
Latência uRLLC (RTT local): 1.614 ms
Latência uRLLC (RTT local): 0.850 ms
Latência uRLLC (RTT local): 1.633 ms
Latência uRLLC (RTT local): 2.063 ms
Latência uRLLC (RTT local): 1.681 ms
Latência uRLLC (RTT local): 1.432 ms
Latência uRLLC (RTT local): 2.015 ms
Latência uRLLC (RTT local): 1.699 ms
Latência uRLLC (RTT local): 1.985 ms
Latência uRLLC (RTT local): 1.575 ms
Latência uRLLC (RTT local): 1.468 ms
Latência uRLLC (RTT local): 2.050 ms
Latência uRLLC (RTT local): 3.205 ms
Latência uRLLC (RTT local): 3.002 ms
Latência uRLLC (RTT local): 2.571 ms
Latência uRLLC (RTT local): 1.327 ms
Latência uRLLC (RTT local): 1.721 ms
Latência uRLLC (RTT local): 1.958 ms
Latência uRLLC (RTT local): 3.410 ms
Latência uRLLC (RTT local): 1.731 ms
Latência uRLLC (RTT local): 0.811 ms
Latência uRLLC (RTT local): 0.667 ms
Latência uRLLC (RTT local): 0.796 ms
Latência uRLLC (RTT local): 0.911 ms
Latência uRLLC (RTT local): 0.644 ms
Latência uRLLC (RTT local): 0.822 ms
Latência uRLLC (RTT local): 0.500 ms
Latência uRLLC (RTT local): 1.285 ms
Latência uRLLC (RTT local): 1.108 ms
Latência uRLLC (RTT local): 0.538 ms
Latência uRLLC (RTT local): 0.538 ms
Latência uRLLC (RTT local): 1.269 ms
Latência uRLLC (RTT local): 0.540 ms
Latência uRLLC (RTT local): 0.600 ms
Latência uRLLC (RTT local): 1.189 ms
Latência uRLLC (RTT local): 1.280 ms
Latência uRLLC (RTT local): 0.906 ms
Latência uRLLC (RTT local): 0.782 ms
Latência uRLLC (RTT local): 0.885 ms
Latência uRLLC (RTT local): 0.886 ms
Latência uRLLC (RTT local): 0.816 ms
Latência uRLLC (RTT local): 0.655 ms
Latência uRLLC (RTT local): 1.796 ms
Latência uRLLC (RTT local): 0.683 ms
Latência uRLLC (RTT local): 0.727 ms
Latência uRLLC (RTT local): 1.219 ms
Latência uRLLC (RTT local): 1.254 ms
Latência uRLLC (RTT local): 1.508 ms
Latência uRLLC (RTT local): 1.127 ms
Latência uRLLC (RTT local): 0.730 ms
Latência uRLLC (RTT local): 3.220 ms
Latência uRLLC (RTT local): 4.025 ms
Latência uRLLC (RTT local): 1.322 ms
Latência uRLLC (RTT local): 1.821 ms
Latência uRLLC (RTT local): 0.944 ms
Latência uRLLC (RTT local): 1.116 ms
Latência uRLLC (RTT local): 1.167 ms
Latência uRLLC (RTT local): 1.275 ms
Latência uRLLC (RTT local): 0.696 ms
Latência uRLLC (RTT local): 0.753 ms
Latência uRLLC (RTT local): 0.802 ms
Latência uRLLC (RTT local): 1.126 ms
Latência uRLLC (RTT local): 0.947 ms
Latência uRLLC (RTT local): 0.862 ms
Latência uRLLC (RTT local): 1.517 ms
Latência uRLLC (RTT local): 0.833 ms
Latência uRLLC (RTT local): 0.628 ms
Latência uRLLC (RTT local): 1.356 ms
Latência uRLLC (RTT local): 1.310 ms
Latência uRLLC (RTT local): 0.553 ms
Latência uRLLC (RTT local): 0.532 ms
Latência uRLLC (RTT local): 0.489 ms
Latência uRLLC (RTT local): 0.562 ms
Latência uRLLC (RTT local): 0.689 ms
Latência uRLLC (RTT local): 1.230 ms
Latência uRLLC (RTT local): 0.746 ms
Latência uRLLC (RTT local): 0.564 ms
Latência uRLLC (RTT local): 0.573 ms
Latência uRLLC (RTT local): 0.587 ms
Latência uRLLC (RTT local): 0.641 ms
Latência uRLLC (RTT local): 0.583 ms
Latência uRLLC (RTT local): 0.673 ms
Latência uRLLC (RTT local): 0.623 ms
Latência uRLLC (RTT local): 0.736 ms
Latência uRLLC (RTT local): 0.522 ms
Latência uRLLC (RTT local): 1.019 ms
Latência uRLLC (RTT local): 1.251 ms
Latência uRLLC (RTT local): 1.343 ms
Latência uRLLC (RTT local): 1.111 ms
Latência uRLLC (RTT local): 1.112 ms
Latência uRLLC (RTT local): 0.529 ms
Latência uRLLC (RTT local): 0.555 ms
Latência uRLLC (RTT local): 0.576 ms
Latência uRLLC (RTT local): 0.637 ms
Latência uRLLC (RTT local): 0.786 ms
Latência uRLLC (RTT local): 1.417 ms
Latência uRLLC (RTT local): 0.582 ms
Latência uRLLC (RTT local): 0.843 ms
Latência uRLLC (RTT local): 0.991 ms
Latência uRLLC (RTT local): 0.999 ms
Latência uRLLC (RTT local): 0.516 ms
Latência uRLLC (RTT local): 0.954 ms
Latência uRLLC (RTT local): 0.969 ms
Latência uRLLC (RTT local): 1.236 ms
Latência uRLLC (RTT local): 1.338 ms
Latência uRLLC (RTT local): 1.315 ms
Latência uRLLC (RTT local): 1.215 ms
Latência uRLLC (RTT local): 1.347 ms
Latência uRLLC (RTT local): 1.308 ms
Latência uRLLC (RTT local): 2.745 ms
Latência uRLLC (RTT local): 1.018 ms
Latência uRLLC (RTT local): 1.961 ms
Latência uRLLC (RTT local): 1.916 ms
Latência uRLLC (RTT local): 0.726 ms
Latência uRLLC (RTT local): 1.177 ms
Latência uRLLC (RTT local): 0.821 ms
Latência uRLLC (RTT local): 0.920 ms
Latência uRLLC (RTT local): 1.466 ms
Latência uRLLC (RTT local): 0.891 ms
Latência uRLLC (RTT local): 1.906 ms
Latência uRLLC (RTT local): 0.641 ms
Latência uRLLC (RTT local): 1.226 ms
Latência uRLLC (RTT local): 1.738 ms
Latência uRLLC (RTT local): 1.238 ms
Latência uRLLC (RTT local): 0.795 ms
Latência uRLLC (RTT local): 0.943 ms
Latência uRLLC (RTT local): 0.553 ms
Latência uRLLC (RTT local): 0.670 ms
Latência uRLLC (RTT local): 0.663 ms
Latência uRLLC (RTT local): 0.579 ms
Latência uRLLC (RTT local): 0.876 ms
Latência uRLLC (RTT local): 0.654 ms
Latência uRLLC (RTT local): 0.654 ms
Latência uRLLC (RTT local): 0.954 ms
Latência uRLLC (RTT local): 0.991 ms
Latência uRLLC (RTT local): 1.063 ms
Latência uRLLC (RTT local): 1.003 ms
Latência uRLLC (RTT local): 1.105 ms
Latência uRLLC (RTT local): 0.540 ms
Latência uRLLC (RTT local): 1.232 ms
Latência uRLLC (RTT local): 0.432 ms
Latência uRLLC (RTT local): 0.989 ms
Latência uRLLC (RTT local): 0.964 ms
Latência uRLLC (RTT local): 0.688 ms
Latência uRLLC (RTT local): 0.566 ms
Latência uRLLC (RTT local): 0.783 ms
Latência uRLLC (RTT local): 0.823 ms
Latência uRLLC (RTT local): 0.702 ms
Latência uRLLC (RTT local): 0.485 ms
Latência uRLLC (RTT local): 0.683 ms
Latência uRLLC (RTT local): 0.584 ms
Latência uRLLC (RTT local): 1.056 ms
Latência uRLLC (RTT local): 0.550 ms
Latência uRLLC (RTT local): 0.594 ms
Latência uRLLC (RTT local): 0.539 ms
Latência uRLLC (RTT local): 1.282 ms
Latência uRLLC (RTT local): 1.155 ms
Latência uRLLC (RTT local): 0.879 ms
Latência uRLLC (RTT local): 0.944 ms
Latência uRLLC (RTT local): 1.322 ms
Latência uRLLC (RTT local): 1.368 ms
Latência uRLLC (RTT local): 0.959 ms
Gerador uRLLC finalizado. 588 medições salvas; tentativas=588, falhas=0
