timestamp_recebimento,ip_origem,site,sequencia,latencia_ms
1784976504.145559,10.0.11.1,Biblioteca,15,463.383
1784976505.798973,10.0.31.1,Reitoria,15,328.583
1784976507.242770,10.0.11.1,Biblioteca,16,869.623
1784976507.466892,10.0.11.1,Biblioteca,17,120.533
1784976509.131580,10.0.11.1,Biblioteca,18,1560.915
1784976510.058445,10.0.11.1,Biblioteca,19,823.357
1784976510.282552,10.0.11.1,Biblioteca,20,120.445
1784976511.194428,10.0.11.1,Biblioteca,21,808.079
1784976513.453502,10.0.31.1,Reitoria,16,326.699
1784976516.321812,10.0.21.1,Laboratorios,10,853.945
1784976516.913670,10.0.21.1,Laboratorios,11,485.019
1784976516.941812,10.0.31.1,Reitoria,16,8978.617
1784976517.796739,10.0.31.1,Reitoria,17,1173.634
1784976518.217682,10.0.21.1,Laboratorios,12,1199.606
1784976518.229675,10.0.31.1,Reitoria,18,329.416
1784976518.418617,10.0.11.1,Biblioteca,22,558.337
1784976518.642123,10.0.11.1,Biblioteca,23,119.823
1784976518.866347,10.0.11.1,Biblioteca,24,120.542
1784976520.562135,10.0.21.1,Laboratorios,13,119.667
1784976520.784384,10.0.21.1,Laboratorios,14,119.186
1784976521.006661,10.0.21.1,Laboratorios,15,119.518
1784976522.762738,10.0.11.1,Biblioteca,25,1668.288
1784976522.986958,10.0.11.1,Biblioteca,26,120.670
1784976523.037589,10.0.31.1,Reitoria,19,590.344
1784976523.570539,10.0.11.1,Biblioteca,27,480.066
1784976523.794759,10.0.11.1,Biblioteca,28,120.473
1784976524.301991,10.0.31.1,Reitoria,20,1162.610
1784976524.873615,10.0.21.1,Laboratorios,16,1641.749
1784976525.095291,10.0.21.1,Laboratorios,17,119.277
1784976525.317132,10.0.21.1,Laboratorios,18,119.091
1784976525.450683,10.0.11.1,Biblioteca,29,1552.413
1784976526.018716,10.0.11.1,Biblioteca,30,464.555
1784976526.525543,10.0.31.1,Reitoria,21,60.041
1784976526.688695,10.0.31.1,Reitoria,22,59.890
1784976532.514664,10.0.11.1,Biblioteca,31,872.663
1784976534.282988,10.0.11.1,Biblioteca,32,1661.369
1784976534.666363,10.0.21.1,Laboratorios,19,856.469
1784976534.887424,10.0.21.1,Laboratorios,20,118.431
1784976535.109326,10.0.21.1,Laboratorios,21,119.237
1784976535.227320,10.0.11.1,Biblioteca,33,840.577
1784976536.033887,10.0.21.1,Laboratorios,22,822.007
1784976536.908247,10.0.11.1,Biblioteca,34,1577.506
1784976537.674185,10.0.21.1,Laboratorios,23,1537.888
1784976537.825577,10.0.11.1,Biblioteca,35,813.714
1784976538.395408,10.0.11.1,Biblioteca,36,466.077
1784976538.619041,10.0.11.1,Biblioteca,37,119.934
1784976538.843192,10.0.11.1,Biblioteca,38,120.504
1784976539.292778,10.0.11.1,Biblioteca,39,346.083
1784976539.401803,10.0.11.1,Biblioteca,40,3.689
1784976539.509540,10.0.11.1,Biblioteca,41,4.095
1784976539.618011,10.0.11.1,Biblioteca,42,4.231
1784976539.725451,10.0.11.1,Biblioteca,43,3.559
1784976539.790755,10.0.21.1,Laboratorios,24,2.805
1784976539.833368,10.0.11.1,Biblioteca,44,3.727
1784976539.896472,10.0.21.1,Laboratorios,25,2.931
1784976539.941101,10.0.11.1,Biblioteca,45,3.963
1784976540.002398,10.0.21.1,Laboratorios,26,2.936
1784976540.048943,10.0.11.1,Biblioteca,46,4.090
1784976540.107852,10.0.21.1,Laboratorios,27,2.539
1784976540.156998,10.0.11.1,Biblioteca,47,4.093
1784976540.213198,10.0.21.1,Laboratorios,28,2.807
1784976540.246964,10.0.31.1,Reitoria,23,1.363
1784976540.264736,10.0.11.1,Biblioteca,48,3.696
1784976540.318713,10.0.21.1,Laboratorios,29,2.685
1784976540.350079,10.0.31.1,Reitoria,24,1.381
1784976540.372550,10.0.11.1,Biblioteca,49,3.869
1784976540.424374,10.0.21.1,Laboratorios,30,2.860
1784976540.437491,10.0.21.1,Laboratorios,19,11849.402
1784976540.452891,10.0.31.1,Reitoria,25,1.474
1784976540.482249,10.0.11.1,Biblioteca,50,3.685
1784976540.529852,10.0.21.1,Laboratorios,31,2.827
1784976540.555928,10.0.31.1,Reitoria,26,1.454
1784976540.590005,10.0.11.1,Biblioteca,51,3.931
1784976540.635490,10.0.21.1,Laboratorios,32,2.806
1784976540.659202,10.0.31.1,Reitoria,27,1.432
1784976540.697922,10.0.11.1,Biblioteca,52,3.948
1784976540.742911,10.0.21.1,Laboratorios,33,2.902
1784976540.762334,10.0.31.1,Reitoria,28,1.582
1784976540.810807,10.0.11.1,Biblioteca,53,3.915
1784976540.848293,10.0.21.1,Laboratorios,34,2.580
1784976540.865850,10.0.31.1,Reitoria,29,1.595
1784976540.919596,10.0.11.1,Biblioteca,54,3.877
1784976540.955891,10.0.21.1,Laboratorios,35,2.500
1784976540.968704,10.0.31.1,Reitoria,30,1.371
1784976541.027159,10.0.11.1,Biblioteca,55,3.891
1784976541.061346,10.0.21.1,Laboratorios,36,2.622
1784976541.073389,10.0.31.1,Reitoria,31,1.426
1784976541.135575,10.0.11.1,Biblioteca,56,4.231
1784976541.167340,10.0.21.1,Laboratorios,37,2.665
1784976541.177916,10.0.31.1,Reitoria,32,1.574
1784976541.243383,10.0.11.1,Biblioteca,57,3.750
1784976541.272775,10.0.21.1,Laboratorios,38,2.852
1784976541.282732,10.0.31.1,Reitoria,33,1.609
1784976541.351191,10.0.11.1,Biblioteca,58,3.699
1784976541.378380,10.0.21.1,Laboratorios,39,2.605
1784976541.386083,10.0.31.1,Reitoria,34,1.430
1784976541.459198,10.0.11.1,Biblioteca,59,4.258
1784976541.483989,10.0.21.1,Laboratorios,40,2.903
1784976541.489208,10.0.31.1,Reitoria,35,1.394
1784976541.567148,10.0.11.1,Biblioteca,60,3.864
1784976541.589345,10.0.21.1,Laboratorios,41,2.578
1784976541.591959,10.0.31.1,Reitoria,36,1.346
1784976541.675680,10.0.11.1,Biblioteca,61,4.184
1784976541.694774,10.0.21.1,Laboratorios,42,2.641
1784976541.695106,10.0.31.1,Reitoria,37,1.573
1784976541.783755,10.0.11.1,Biblioteca,62,3.893
1784976541.797764,10.0.31.1,Reitoria,38,1.354
1784976541.800007,10.0.21.1,Laboratorios,43,2.570
1784976541.891671,10.0.11.1,Biblioteca,63,3.787
1784976541.900522,10.0.31.1,Reitoria,39,1.354
1784976541.904986,10.0.21.1,Laboratorios,44,2.401
1784976541.999462,10.0.11.1,Biblioteca,64,3.803
1784976542.003450,10.0.31.1,Reitoria,40,1.338
1784976542.010612,10.0.21.1,Laboratorios,45,2.902
1784976542.107888,10.0.31.1,Reitoria,41,1.446
1784976542.108026,10.0.11.1,Biblioteca,65,4.349
1784976542.115669,10.0.21.1,Laboratorios,46,2.511
1784976542.211130,10.0.31.1,Reitoria,42,1.573
1784976542.215936,10.0.11.1,Biblioteca,66,3.881
1784976542.221103,10.0.21.1,Laboratorios,47,2.629
