latencia_ms
122.112
861.139
476.214
469.638
489.771
120.370
1575.282
121.594
460.339
1603.909
484.976
1610.347
851.238
120.867
121.168
465.002
121.430
462.416
1179.386
121.683
453.961
122.334
453.541
454.226
122.157
1476.871
772.941
771.744
444.697
1121.906
121.876
121.481
447.679
1149.065
121.703
121.584
771.937
445.018
121.374
121.664
771.508
121.373
121.887
774.730
1476.948
120.317
446.056
121.572
1470.687
121.519
446.074
445.644
121.564
120.939
446.879
445.561
121.130
483.377
120.728
121.033
465.291
48.157
5.421
5.291
5.649
5.819
6.502
5.677
5.940
6.223
6.653
5.975
6.047
6.413
6.275
6.206
5.829
6.356
6.274
6.574
5.720
5.765
5.633
6.039
6.237
5.906
5.872
6.227
6.093
6.726
