latencia_ms
55.541
575.973
333.957
353.560
56.043
631.250
516.041
331.654
915.867
1180.033
572.679
693.861
56.134
677.583
317.658
528.703
316.440
814.071
1057.480
317.870
721.571
315.957
56.393
853.731
1251.897
315.712
749.893
1154.683
987.841
55.695
569.764
333.640
1425.831
56.043
1062.955
56.090
646.110
1284.453
627.107
963.670
56.721
1638.642
57.504
829.644
55.915
327.626
1741.880
1753.548
325.771
257.374
0.716
0.645
1.251
1.506
2.131
2.108
2.005
1.259
1.307
1.328
1.419
1.370
1.379
1.587
2.018
0.642
0.646
0.641
1.241
1.274
1.288
1.444
1.477
1.689
2.484
2.038
1.407
1.287
2.008
788.539
56.109
703.601
0.962
1.188
1.872
1.453
1.728
0.878
0.837
1.354
1.245
1.129
1.262
1.190
1.323
0.369
0.464
0.610
0.829
1.050
0.736
1.123
1.098
1.675
2.195
1.557
1.303
1.587
1.147
