latencia_ms
55.838
3.563
0.775
0.429
0.605
1.683
2.208
2.489
2.135
2.380
1.864
1.271
1.331
1.492
1.539
1.761
1.583
1.717
1.822
1.580
1.925
2.238
2.921
1.916
2.215
1.484
