Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Latência uRLLC (RTT local): 4.080 ms
Latência uRLLC (RTT local): 0.822 ms
Latência uRLLC (RTT local): 0.433 ms
Latência uRLLC (RTT local): 0.516 ms
Latência uRLLC (RTT local): 1.330 ms
Latência uRLLC (RTT local): 1.770 ms
Latência uRLLC (RTT local): 2.222 ms
Latência uRLLC (RTT local): 2.606 ms
Latência uRLLC (RTT local): 2.046 ms
Latência uRLLC (RTT local): 1.802 ms
Latência uRLLC (RTT local): 1.812 ms
Latência uRLLC (RTT local): 2.337 ms
Latência uRLLC (RTT local): 1.545 ms
Latência uRLLC (RTT local): 1.067 ms
Latência uRLLC (RTT local): 1.427 ms
Latência uRLLC (RTT local): 1.523 ms
Latência uRLLC (RTT local): 1.445 ms
Latência uRLLC (RTT local): 1.627 ms
Latência uRLLC (RTT local): 1.263 ms
Latência uRLLC (RTT local): 2.065 ms
Latência uRLLC (RTT local): 1.676 ms
Latência uRLLC (RTT local): 1.838 ms
Latência uRLLC (RTT local): 1.884 ms
Latência uRLLC (RTT local): 1.336 ms
Latência uRLLC (RTT local): 0.941 ms
Gerador uRLLC finalizado. 25 medições salvas; tentativas=36, falhas=11
