Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 594.599 ms
Latência uRLLC (RTT local): 330.457 ms
Latência uRLLC (RTT local): 856.214 ms
Latência uRLLC (RTT local): 332.690 ms
Latência uRLLC (RTT local): 65.606 ms
Latência uRLLC (RTT local): 592.015 ms
Latência uRLLC (RTT local): 595.174 ms
Latência uRLLC (RTT local): 62.231 ms
Latência uRLLC (RTT local): 594.237 ms
Latência uRLLC (RTT local): 330.346 ms
Latência uRLLC (RTT local): 334.185 ms
Latência uRLLC (RTT local): 328.520 ms
Latência uRLLC (RTT local): 874.218 ms
Latência uRLLC (RTT local): 596.410 ms
Latência uRLLC (RTT local): 331.366 ms
Latência uRLLC (RTT local): 63.381 ms
Latência uRLLC (RTT local): 599.374 ms
Latência uRLLC (RTT local): 1175.374 ms
Latência uRLLC (RTT local): 1175.328 ms
Latência uRLLC (RTT local): 63.267 ms
Latência uRLLC (RTT local): 327.315 ms
Latência uRLLC (RTT local): 63.919 ms
Latência uRLLC (RTT local): 61.195 ms
Latência uRLLC (RTT local): 62.980 ms
Latência uRLLC (RTT local): 62.318 ms
Latência uRLLC (RTT local): 62.495 ms
Latência uRLLC (RTT local): 329.315 ms
Latência uRLLC (RTT local): 63.101 ms
Latência uRLLC (RTT local): 62.354 ms
Latência uRLLC (RTT local): 333.319 ms
Latência uRLLC (RTT local): 62.335 ms
Latência uRLLC (RTT local): 62.211 ms
Latência uRLLC (RTT local): 62.021 ms
Latência uRLLC (RTT local): 62.337 ms
Latência uRLLC (RTT local): 1123.325 ms
Latência uRLLC (RTT local): 1180.756 ms
Latência uRLLC (RTT local): 331.342 ms
Latência uRLLC (RTT local): 333.191 ms
Latência uRLLC (RTT local): 328.322 ms
Falha ao medir latência, reconectando
Latência uRLLC (RTT local): 593.323 ms
Latência uRLLC (RTT local): 330.339 ms
Latência uRLLC (RTT local): 334.452 ms
Latência uRLLC (RTT local): 333.249 ms
Latência uRLLC (RTT local): 882.280 ms
Latência uRLLC (RTT local): 330.326 ms
Latência uRLLC (RTT local): 62.433 ms
Latência uRLLC (RTT local): 328.533 ms
Falha ao medir latência, reconectando
Latência uRLLC (RTT local): 328.207 ms
Latência uRLLC (RTT local): 915.080 ms
Latência uRLLC (RTT local): 1180.243 ms
Latência uRLLC (RTT local): 331.313 ms
Latência uRLLC (RTT local): 873.502 ms
Latência uRLLC (RTT local): 62.428 ms
Latência uRLLC (RTT local): 62.824 ms
Latência uRLLC (RTT local): 332.300 ms
Falha ao medir latência, reconectando
Latência uRLLC (RTT local): 329.168 ms
Latência uRLLC (RTT local): 867.337 ms
Latência uRLLC (RTT local): 330.335 ms
Falha ao medir latência, reconectando
Latência uRLLC (RTT local): 592.149 ms
Latência uRLLC (RTT local): 595.317 ms
Latência uRLLC (RTT local): 1171.422 ms
Latência uRLLC (RTT local): 595.491 ms
Latência uRLLC (RTT local): 63.882 ms
Latência uRLLC (RTT local): 333.802 ms
Latência uRLLC (RTT local): 63.323 ms
Latência uRLLC (RTT local): 62.251 ms
Latência uRLLC (RTT local): 63.327 ms
Latência uRLLC (RTT local): 1176.350 ms
Latência uRLLC (RTT local): 330.261 ms
Latência uRLLC (RTT local): 335.357 ms
Latência uRLLC (RTT local): 328.476 ms
Latência uRLLC (RTT local): 63.288 ms
Latência uRLLC (RTT local): 62.064 ms
Latência uRLLC (RTT local): 61.956 ms
Latência uRLLC (RTT local): 326.813 ms
Falha ao medir latência, reconectando
Latência uRLLC (RTT local): 65.170 ms
Latência uRLLC (RTT local): 63.301 ms
Latência uRLLC (RTT local): 62.220 ms
Latência uRLLC (RTT local): 327.035 ms
Latência uRLLC (RTT local): 333.459 ms
Latência uRLLC (RTT local): 62.208 ms
Latência uRLLC (RTT local): 324.409 ms
Latência uRLLC (RTT local): 62.207 ms
Latência uRLLC (RTT local): 329.468 ms
Falha ao medir latência, reconectando
Latência uRLLC (RTT local): 64.182 ms
Latência uRLLC (RTT local): 322.061 ms
Latência uRLLC (RTT local): 3.702 ms
Latência uRLLC (RTT local): 3.826 ms
Latência uRLLC (RTT local): 6.641 ms
Latência uRLLC (RTT local): 6.459 ms
Latência uRLLC (RTT local): 6.219 ms
Latência uRLLC (RTT local): 6.497 ms
Latência uRLLC (RTT local): 5.312 ms
Latência uRLLC (RTT local): 6.550 ms
Latência uRLLC (RTT local): 5.937 ms
Latência uRLLC (RTT local): 6.321 ms
Latência uRLLC (RTT local): 5.725 ms
Latência uRLLC (RTT local): 4.506 ms
Latência uRLLC (RTT local): 5.647 ms
Latência uRLLC (RTT local): 3.892 ms
Latência uRLLC (RTT local): 4.999 ms
Latência uRLLC (RTT local): 3.866 ms
Latência uRLLC (RTT local): 5.163 ms
Latência uRLLC (RTT local): 4.969 ms
Latência uRLLC (RTT local): 6.309 ms
Latência uRLLC (RTT local): 5.585 ms
Latência uRLLC (RTT local): 6.179 ms
Latência uRLLC (RTT local): 6.363 ms
Latência uRLLC (RTT local): 6.735 ms
Latência uRLLC (RTT local): 5.343 ms
Latência uRLLC (RTT local): 4.536 ms
Latência uRLLC (RTT local): 5.519 ms
Gerador uRLLC finalizado. 112 medições salvas em /app/resultados/execucoes/sem_qos/rep_01/latencias_urllc_rtt.csv
