latencia_ms
496.295
501.546
850.107
123.922
123.727
123.288
123.611
123.291
460.815
123.481
123.416
123.770
495.228
1290.345
124.048
123.929
124.025
123.325
124.036
123.901
123.856
452.449
872.072
124.071
123.936
123.369
826.267
123.995
124.034
123.931
123.987
123.659
123.669
124.070
122.775
123.342
122.869
454.206
123.881
451.730
123.983
123.919
122.860
123.337
123.950
123.939
452.394
124.054
123.188
123.564
123.983
123.913
123.828
123.464
452.542
122.627
124.006
124.178
123.411
123.831
452.462
1634.517
873.111
483.393
494.170
123.714
124.124
1548.396
123.364
124.000
460.919
122.872
123.945
124.146
451.848
380.738
8.349
7.818
7.838
7.934
7.961
7.787
7.801
8.272
7.378
7.846
8.062
7.944
7.838
8.396
8.541
9.932
9.233
7.861
7.909
7.990
8.037
8.049
8.265
8.078
8.162
