Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Erro de conexão: timed out, reconectando
Latência uRLLC (RTT local): 4.097 ms
Latência uRLLC (RTT local): 0.597 ms
Latência uRLLC (RTT local): 0.788 ms
Latência uRLLC (RTT local): 1.794 ms
Latência uRLLC (RTT local): 2.395 ms
Latência uRLLC (RTT local): 2.525 ms
Latência uRLLC (RTT local): 2.099 ms
Latência uRLLC (RTT local): 1.923 ms
Latência uRLLC (RTT local): 2.909 ms
Latência uRLLC (RTT local): 2.603 ms
Latência uRLLC (RTT local): 2.285 ms
Latência uRLLC (RTT local): 2.486 ms
Latência uRLLC (RTT local): 1.791 ms
Latência uRLLC (RTT local): 1.198 ms
Latência uRLLC (RTT local): 2.351 ms
Latência uRLLC (RTT local): 1.598 ms
Latência uRLLC (RTT local): 1.798 ms
Latência uRLLC (RTT local): 1.969 ms
Latência uRLLC (RTT local): 1.985 ms
Latência uRLLC (RTT local): 1.759 ms
Latência uRLLC (RTT local): 1.470 ms
Latência uRLLC (RTT local): 2.158 ms
Latência uRLLC (RTT local): 1.433 ms
Latência uRLLC (RTT local): 1.145 ms
Latência uRLLC (RTT local): 1.340 ms
Gerador uRLLC finalizado. 25 medições salvas; tentativas=36, falhas=11
