latencia_ms
0.444
0.704
0.565
0.581
0.581
0.749
0.598
0.675
0.875
0.661
0.918
1.089
1.391
1.126
0.999
1.050
1.104
1.276
1.267
1.209
0.734
0.764
1.433
0.903
0.582
0.929
1.097
0.639
0.725
1.589
24.805
0.664
0.803
0.862
0.732
0.666
0.695
0.550
0.886
0.742
0.846
0.796
0.627
0.519
0.933
0.648
0.735
0.776
1.009
0.862
0.517
0.797
0.655
0.944
0.731
0.494
0.570
0.581
0.511
0.823
0.445
0.582
0.467
0.577
0.617
0.633
1.026
0.534
0.654
0.900
0.699
0.789
0.725
0.826
0.675
0.954
0.624
0.641
0.612
1.053
0.812
0.696
0.734
0.679
0.629
0.748
0.646
0.694
0.791
0.743
0.753
0.733
0.669
0.688
1.125
0.703
1.616
0.893
0.952
0.912
1.144
0.667
1.541
0.999
1.585
1.201
0.597
0.957
0.744
1.380
0.575
0.454
1.126
0.891
1.233
0.913
0.926
0.812
1.021
1.008
1.548
1.270
2.095
0.807
1.340
1.052
1.799
0.919
2.035
1.047
1.815
1.205
1.417
1.335
1.022
1.088
1.293
0.861
1.614
1.232
1.252
0.879
1.431
1.343
1.667
0.857
2.008
0.450
0.892
1.525
2.025
0.596
1.344
1.072
1.161
0.685
0.790
0.617
0.859
0.839
0.752
0.520
1.069
0.698
0.537
1.217
1.058
1.310
1.207
1.208
1.037
0.971
1.922
1.592
1.059
1.052
1.120
1.116
1.045
1.039
0.943
1.174
1.855
0.534
1.319
0.827
1.499
1.034
1.124
1.563
0.938
1.318
1.197
0.651
0.673
0.653
1.266
1.232
1.698
1.366
1.036
0.838
0.897
1.009
0.980
1.395
0.898
0.766
1.207
0.687
0.483
0.458
0.430
0.469
0.826
0.676
1.076
0.505
1.278
1.081
1.450
0.934
0.964
0.854
0.491
0.970
0.999
1.439
0.613
0.931
0.575
0.870
0.676
1.070
0.618
0.554
0.848
0.860
0.971
0.640
0.992
1.070
0.682
0.691
0.583
1.219
0.767
1.236
0.651
0.936
1.516
0.929
1.016
0.908
1.107
1.343
0.981
1.040
1.310
2.398
1.007
0.948
0.510
1.069
1.274
0.426
1.281
0.589
0.507
1.344
1.379
1.419
1.110
1.157
1.323
1.375
1.084
1.304
2.172
31.993
0.952
1.096
1.364
1.395
1.741
0.864
1.696
1.243
1.306
1.470
1.271
1.193
1.094
1.087
1.392
1.848
1.137
1.831
1.532
1.138
2.426
0.916
2.128
0.866
2.020
1.322
1.715
1.404
1.650
1.601
2.757
1.361
1.412
1.181
1.481
0.803
0.797
1.231
0.894
0.902
0.820
1.132
1.452
0.976
0.753
0.958
0.890
0.791
1.896
1.142
0.820
0.602
0.824
2.023
2.378
2.629
2.143
0.936
1.498
1.408
1.288
0.717
0.892
0.939
0.649
0.777
1.078
1.014
1.179
0.784
0.934
0.958
0.947
0.779
0.710
1.043
0.628
0.757
1.394
1.280
1.628
0.728
0.690
0.855
0.718
1.185
1.109
2.004
1.402
0.978
2.337
1.564
1.194
1.081
1.622
1.696
1.081
0.958
1.769
1.374
1.099
1.886
1.889
0.959
1.405
0.891
1.297
0.920
0.860
1.110
1.291
1.179
1.381
1.926
1.612
1.170
1.385
1.438
1.804
1.209
1.211
1.606
1.032
1.113
3.809
1.058
1.308
1.164
1.361
1.517
1.619
1.017
1.080
1.412
0.736
1.209
1.200
1.075
0.989
1.172
0.850
1.517
0.856
0.997
0.982
0.951
0.622
0.761
1.298
0.843
1.097
0.886
1.029
1.330
0.747
1.125
1.499
1.003
0.773
1.487
0.972
1.891
1.550
8.677
0.629
1.463
1.148
0.988
0.734
0.898
1.153
0.764
1.009
1.300
0.573
1.082
1.160
0.857
0.692
1.058
1.371
0.905
0.960
1.117
0.642
0.584
1.047
1.317
0.897
1.101
0.912
0.721
0.885
1.108
1.613
0.612
1.034
0.925
1.097
1.132
0.984
1.152
1.401
1.281
1.187
0.562
0.867
1.091
1.178
1.793
0.783
0.669
0.864
0.860
0.874
0.680
0.738
0.769
1.122
1.032
1.098
0.953
0.875
1.126
1.064
0.510
1.084
1.392
0.867
1.177
0.745
0.880
0.703
1.547
1.051
0.536
1.166
0.977
1.567
1.089
1.093
1.335
0.847
0.877
0.867
1.084
0.572
0.782
0.908
1.000
1.122
0.826
1.231
0.788
1.121
0.792
0.681
0.571
1.157
0.889
1.235
0.999
1.079
1.073
1.198
1.261
0.875
0.823
0.812
0.886
1.296
1.101
0.950
1.250
1.158
1.084
0.562
1.186
1.298
6.104
0.896
0.834
0.969
1.047
1.005
0.950
0.840
0.843
0.935
0.874
1.229
1.342
0.902
0.825
0.988
1.098
0.914
0.531
1.202
0.853
1.035
1.667
1.172
1.036
1.045
1.118
0.926
0.759
