Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.970 ms
Latência uRLLC (RTT local): 0.693 ms
Latência uRLLC (RTT local): 0.788 ms
Latência uRLLC (RTT local): 0.590 ms
Latência uRLLC (RTT local): 0.545 ms
Latência uRLLC (RTT local): 0.910 ms
Latência uRLLC (RTT local): 0.878 ms
Latência uRLLC (RTT local): 0.784 ms
Latência uRLLC (RTT local): 1.119 ms
Latência uRLLC (RTT local): 0.641 ms
Latência uRLLC (RTT local): 0.797 ms
Latência uRLLC (RTT local): 0.838 ms
Latência uRLLC (RTT local): 0.862 ms
Latência uRLLC (RTT local): 1.027 ms
Latência uRLLC (RTT local): 0.788 ms
Latência uRLLC (RTT local): 1.440 ms
Latência uRLLC (RTT local): 1.387 ms
Latência uRLLC (RTT local): 1.480 ms
Latência uRLLC (RTT local): 1.190 ms
Latência uRLLC (RTT local): 0.417 ms
Latência uRLLC (RTT local): 0.569 ms
Latência uRLLC (RTT local): 0.576 ms
Latência uRLLC (RTT local): 1.449 ms
Latência uRLLC (RTT local): 0.977 ms
Latência uRLLC (RTT local): 0.578 ms
Latência uRLLC (RTT local): 0.801 ms
Latência uRLLC (RTT local): 0.884 ms
Latência uRLLC (RTT local): 0.876 ms
Latência uRLLC (RTT local): 1.015 ms
Latência uRLLC (RTT local): 1.088 ms
Latência uRLLC (RTT local): 28.123 ms
Latência uRLLC (RTT local): 0.780 ms
Latência uRLLC (RTT local): 0.856 ms
Latência uRLLC (RTT local): 0.674 ms
Latência uRLLC (RTT local): 0.660 ms
Latência uRLLC (RTT local): 0.645 ms
Latência uRLLC (RTT local): 0.804 ms
Latência uRLLC (RTT local): 0.913 ms
Latência uRLLC (RTT local): 0.661 ms
Latência uRLLC (RTT local): 0.561 ms
Latência uRLLC (RTT local): 0.818 ms
Latência uRLLC (RTT local): 0.655 ms
Latência uRLLC (RTT local): 0.715 ms
Latência uRLLC (RTT local): 0.593 ms
Latência uRLLC (RTT local): 0.707 ms
Latência uRLLC (RTT local): 0.647 ms
Latência uRLLC (RTT local): 0.752 ms
Latência uRLLC (RTT local): 0.615 ms
Latência uRLLC (RTT local): 0.703 ms
Latência uRLLC (RTT local): 1.093 ms
Latência uRLLC (RTT local): 0.712 ms
Latência uRLLC (RTT local): 0.687 ms
Latência uRLLC (RTT local): 0.899 ms
Latência uRLLC (RTT local): 0.669 ms
Latência uRLLC (RTT local): 0.601 ms
Latência uRLLC (RTT local): 0.607 ms
Latência uRLLC (RTT local): 1.108 ms
Latência uRLLC (RTT local): 0.731 ms
Latência uRLLC (RTT local): 0.645 ms
Latência uRLLC (RTT local): 0.680 ms
Latência uRLLC (RTT local): 0.732 ms
Latência uRLLC (RTT local): 0.795 ms
Latência uRLLC (RTT local): 0.739 ms
Latência uRLLC (RTT local): 0.655 ms
Latência uRLLC (RTT local): 0.537 ms
Latência uRLLC (RTT local): 0.712 ms
Latência uRLLC (RTT local): 0.611 ms
Latência uRLLC (RTT local): 0.564 ms
Latência uRLLC (RTT local): 0.635 ms
Latência uRLLC (RTT local): 0.902 ms
Latência uRLLC (RTT local): 0.766 ms
Latência uRLLC (RTT local): 0.716 ms
Latência uRLLC (RTT local): 0.670 ms
Latência uRLLC (RTT local): 0.615 ms
Latência uRLLC (RTT local): 0.590 ms
Latência uRLLC (RTT local): 0.597 ms
Latência uRLLC (RTT local): 0.537 ms
Latência uRLLC (RTT local): 0.575 ms
Latência uRLLC (RTT local): 0.571 ms
Latência uRLLC (RTT local): 0.552 ms
Latência uRLLC (RTT local): 1.094 ms
Latência uRLLC (RTT local): 0.639 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 0.638 ms
Latência uRLLC (RTT local): 0.990 ms
Latência uRLLC (RTT local): 0.542 ms
Latência uRLLC (RTT local): 0.598 ms
Latência uRLLC (RTT local): 0.690 ms
Latência uRLLC (RTT local): 0.684 ms
Latência uRLLC (RTT local): 0.597 ms
Latência uRLLC (RTT local): 0.643 ms
Latência uRLLC (RTT local): 0.563 ms
Latência uRLLC (RTT local): 0.847 ms
Latência uRLLC (RTT local): 0.632 ms
Latência uRLLC (RTT local): 0.953 ms
Latência uRLLC (RTT local): 1.217 ms
Latência uRLLC (RTT local): 1.258 ms
Latência uRLLC (RTT local): 1.237 ms
Latência uRLLC (RTT local): 1.137 ms
Latência uRLLC (RTT local): 1.447 ms
Latência uRLLC (RTT local): 1.188 ms
Latência uRLLC (RTT local): 1.021 ms
Latência uRLLC (RTT local): 1.363 ms
Latência uRLLC (RTT local): 0.941 ms
Latência uRLLC (RTT local): 1.602 ms
Latência uRLLC (RTT local): 0.994 ms
Latência uRLLC (RTT local): 0.659 ms
Latência uRLLC (RTT local): 1.108 ms
Latência uRLLC (RTT local): 0.503 ms
Latência uRLLC (RTT local): 1.011 ms
Latência uRLLC (RTT local): 1.235 ms
Latência uRLLC (RTT local): 0.907 ms
Latência uRLLC (RTT local): 1.215 ms
Latência uRLLC (RTT local): 0.924 ms
Latência uRLLC (RTT local): 1.020 ms
Latência uRLLC (RTT local): 1.106 ms
Latência uRLLC (RTT local): 1.087 ms
Latência uRLLC (RTT local): 1.046 ms
Latência uRLLC (RTT local): 0.618 ms
Latência uRLLC (RTT local): 1.262 ms
Latência uRLLC (RTT local): 1.445 ms
Latência uRLLC (RTT local): 0.825 ms
Latência uRLLC (RTT local): 1.087 ms
Latência uRLLC (RTT local): 0.981 ms
Latência uRLLC (RTT local): 1.117 ms
Latência uRLLC (RTT local): 0.900 ms
Latência uRLLC (RTT local): 1.062 ms
Latência uRLLC (RTT local): 1.057 ms
Latência uRLLC (RTT local): 1.576 ms
Latência uRLLC (RTT local): 1.159 ms
Latência uRLLC (RTT local): 1.822 ms
Latência uRLLC (RTT local): 1.423 ms
Latência uRLLC (RTT local): 1.162 ms
Latência uRLLC (RTT local): 1.012 ms
Latência uRLLC (RTT local): 1.087 ms
Latência uRLLC (RTT local): 1.356 ms
Latência uRLLC (RTT local): 0.962 ms
Latência uRLLC (RTT local): 0.940 ms
Latência uRLLC (RTT local): 1.054 ms
Latência uRLLC (RTT local): 1.034 ms
Latência uRLLC (RTT local): 1.193 ms
Latência uRLLC (RTT local): 0.704 ms
Latência uRLLC (RTT local): 1.776 ms
Latência uRLLC (RTT local): 0.965 ms
Latência uRLLC (RTT local): 1.475 ms
Latência uRLLC (RTT local): 1.094 ms
Latência uRLLC (RTT local): 2.372 ms
Latência uRLLC (RTT local): 0.664 ms
Latência uRLLC (RTT local): 0.920 ms
Latência uRLLC (RTT local): 1.121 ms
Latência uRLLC (RTT local): 1.144 ms
Latência uRLLC (RTT local): 0.726 ms
Latência uRLLC (RTT local): 1.037 ms
Latência uRLLC (RTT local): 1.122 ms
Latência uRLLC (RTT local): 1.346 ms
Latência uRLLC (RTT local): 0.783 ms
Latência uRLLC (RTT local): 0.822 ms
Latência uRLLC (RTT local): 0.585 ms
Latência uRLLC (RTT local): 0.794 ms
Latência uRLLC (RTT local): 0.888 ms
Latência uRLLC (RTT local): 0.593 ms
Latência uRLLC (RTT local): 1.025 ms
Latência uRLLC (RTT local): 0.933 ms
Latência uRLLC (RTT local): 0.814 ms
Latência uRLLC (RTT local): 0.799 ms
Latência uRLLC (RTT local): 0.988 ms
Latência uRLLC (RTT local): 1.005 ms
Latência uRLLC (RTT local): 1.250 ms
Latência uRLLC (RTT local): 0.859 ms
Latência uRLLC (RTT local): 0.853 ms
Latência uRLLC (RTT local): 0.719 ms
Latência uRLLC (RTT local): 1.313 ms
Latência uRLLC (RTT local): 1.164 ms
Latência uRLLC (RTT local): 1.232 ms
Latência uRLLC (RTT local): 1.181 ms
Latência uRLLC (RTT local): 1.099 ms
Latência uRLLC (RTT local): 1.378 ms
Latência uRLLC (RTT local): 0.899 ms
Latência uRLLC (RTT local): 0.926 ms
Latência uRLLC (RTT local): 0.999 ms
Latência uRLLC (RTT local): 0.821 ms
Latência uRLLC (RTT local): 0.996 ms
Latência uRLLC (RTT local): 1.963 ms
Latência uRLLC (RTT local): 0.781 ms
Latência uRLLC (RTT local): 1.369 ms
Latência uRLLC (RTT local): 0.505 ms
Latência uRLLC (RTT local): 1.088 ms
Latência uRLLC (RTT local): 0.756 ms
Latência uRLLC (RTT local): 1.140 ms
Latência uRLLC (RTT local): 1.090 ms
Latência uRLLC (RTT local): 1.052 ms
Latência uRLLC (RTT local): 1.416 ms
Latência uRLLC (RTT local): 1.197 ms
Latência uRLLC (RTT local): 0.656 ms
Latência uRLLC (RTT local): 0.584 ms
Latência uRLLC (RTT local): 1.003 ms
Latência uRLLC (RTT local): 1.062 ms
Latência uRLLC (RTT local): 0.926 ms
Latência uRLLC (RTT local): 1.549 ms
Latência uRLLC (RTT local): 1.230 ms
Latência uRLLC (RTT local): 1.013 ms
Latência uRLLC (RTT local): 1.060 ms
Latência uRLLC (RTT local): 1.000 ms
Latência uRLLC (RTT local): 1.155 ms
Latência uRLLC (RTT local): 0.998 ms
Latência uRLLC (RTT local): 1.170 ms
Latência uRLLC (RTT local): 1.307 ms
Latência uRLLC (RTT local): 0.876 ms
Latência uRLLC (RTT local): 0.813 ms
Latência uRLLC (RTT local): 0.771 ms
Latência uRLLC (RTT local): 0.718 ms
Latência uRLLC (RTT local): 0.767 ms
Latência uRLLC (RTT local): 0.818 ms
Latência uRLLC (RTT local): 0.814 ms
Latência uRLLC (RTT local): 0.815 ms
Latência uRLLC (RTT local): 0.614 ms
Latência uRLLC (RTT local): 1.936 ms
Latência uRLLC (RTT local): 0.704 ms
Latência uRLLC (RTT local): 1.179 ms
Latência uRLLC (RTT local): 0.774 ms
Latência uRLLC (RTT local): 1.660 ms
Latência uRLLC (RTT local): 1.051 ms
Latência uRLLC (RTT local): 0.996 ms
Latência uRLLC (RTT local): 0.977 ms
Latência uRLLC (RTT local): 0.733 ms
Latência uRLLC (RTT local): 1.028 ms
Latência uRLLC (RTT local): 0.977 ms
Latência uRLLC (RTT local): 1.325 ms
Latência uRLLC (RTT local): 0.576 ms
Latência uRLLC (RTT local): 1.017 ms
Latência uRLLC (RTT local): 0.939 ms
Latência uRLLC (RTT local): 1.380 ms
Latência uRLLC (RTT local): 1.211 ms
Latência uRLLC (RTT local): 1.411 ms
Latência uRLLC (RTT local): 1.181 ms
Latência uRLLC (RTT local): 0.932 ms
Latência uRLLC (RTT local): 1.255 ms
Latência uRLLC (RTT local): 0.855 ms
Latência uRLLC (RTT local): 0.700 ms
Latência uRLLC (RTT local): 0.787 ms
Latência uRLLC (RTT local): 0.771 ms
Latência uRLLC (RTT local): 1.089 ms
Latência uRLLC (RTT local): 1.312 ms
Latência uRLLC (RTT local): 0.743 ms
Latência uRLLC (RTT local): 0.461 ms
Latência uRLLC (RTT local): 1.277 ms
Latência uRLLC (RTT local): 0.695 ms
Latência uRLLC (RTT local): 1.217 ms
Latência uRLLC (RTT local): 0.404 ms
Latência uRLLC (RTT local): 0.835 ms
Latência uRLLC (RTT local): 1.546 ms
Latência uRLLC (RTT local): 0.898 ms
Latência uRLLC (RTT local): 0.923 ms
Latência uRLLC (RTT local): 0.836 ms
Latência uRLLC (RTT local): 1.361 ms
Latência uRLLC (RTT local): 0.926 ms
Latência uRLLC (RTT local): 0.647 ms
Latência uRLLC (RTT local): 1.234 ms
Latência uRLLC (RTT local): 1.036 ms
Latência uRLLC (RTT local): 1.258 ms
Latência uRLLC (RTT local): 0.781 ms
Latência uRLLC (RTT local): 1.077 ms
Latência uRLLC (RTT local): 0.849 ms
