Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.543 ms
Latência uRLLC (RTT local): 0.662 ms
Latência uRLLC (RTT local): 0.643 ms
Latência uRLLC (RTT local): 0.550 ms
Latência uRLLC (RTT local): 0.617 ms
Latência uRLLC (RTT local): 0.896 ms
Latência uRLLC (RTT local): 0.763 ms
Latência uRLLC (RTT local): 1.224 ms
Latência uRLLC (RTT local): 1.518 ms
Latência uRLLC (RTT local): 0.632 ms
Latência uRLLC (RTT local): 1.510 ms
Latência uRLLC (RTT local): 1.360 ms
Latência uRLLC (RTT local): 1.279 ms
Latência uRLLC (RTT local): 1.188 ms
Latência uRLLC (RTT local): 1.150 ms
Latência uRLLC (RTT local): 1.562 ms
Latência uRLLC (RTT local): 1.364 ms
Latência uRLLC (RTT local): 1.528 ms
Latência uRLLC (RTT local): 1.498 ms
Latência uRLLC (RTT local): 0.793 ms
Latência uRLLC (RTT local): 0.705 ms
Latência uRLLC (RTT local): 0.579 ms
Latência uRLLC (RTT local): 0.811 ms
Latência uRLLC (RTT local): 1.002 ms
Latência uRLLC (RTT local): 0.959 ms
Latência uRLLC (RTT local): 1.117 ms
Latência uRLLC (RTT local): 0.669 ms
Latência uRLLC (RTT local): 1.040 ms
Latência uRLLC (RTT local): 1.006 ms
Latência uRLLC (RTT local): 2.145 ms
Latência uRLLC (RTT local): 21.243 ms
Latência uRLLC (RTT local): 0.734 ms
Latência uRLLC (RTT local): 1.030 ms
Latência uRLLC (RTT local): 1.113 ms
Latência uRLLC (RTT local): 0.757 ms
Latência uRLLC (RTT local): 0.826 ms
Latência uRLLC (RTT local): 1.280 ms
Latência uRLLC (RTT local): 0.720 ms
Latência uRLLC (RTT local): 0.810 ms
Latência uRLLC (RTT local): 1.034 ms
Latência uRLLC (RTT local): 0.712 ms
Latência uRLLC (RTT local): 0.719 ms
Latência uRLLC (RTT local): 0.744 ms
Latência uRLLC (RTT local): 0.741 ms
Latência uRLLC (RTT local): 0.886 ms
Latência uRLLC (RTT local): 0.824 ms
Latência uRLLC (RTT local): 0.804 ms
Latência uRLLC (RTT local): 0.954 ms
Latência uRLLC (RTT local): 1.263 ms
Latência uRLLC (RTT local): 1.002 ms
Latência uRLLC (RTT local): 0.683 ms
Latência uRLLC (RTT local): 0.811 ms
Latência uRLLC (RTT local): 1.085 ms
Latência uRLLC (RTT local): 0.747 ms
Latência uRLLC (RTT local): 0.844 ms
Latência uRLLC (RTT local): 0.673 ms
Latência uRLLC (RTT local): 0.933 ms
Latência uRLLC (RTT local): 0.781 ms
Latência uRLLC (RTT local): 0.708 ms
Latência uRLLC (RTT local): 1.142 ms
Latência uRLLC (RTT local): 0.718 ms
Latência uRLLC (RTT local): 0.727 ms
Latência uRLLC (RTT local): 0.901 ms
Latência uRLLC (RTT local): 0.890 ms
Latência uRLLC (RTT local): 0.886 ms
