latencia_ms
487.370
485.830
473.846
120.973
121.639
121.492
122.046
487.664
493.172
1571.105
819.509
1539.381
121.784
121.499
456.541
121.514
454.226
121.722
1485.885
1435.924
121.568
445.787
445.910
856.314
491.359
3072.458
120.775
478.374
121.763
121.993
462.837
1164.385
1500.213
779.265
451.435
121.520
1445.992
451.913
454.149
487.577
489.476
121.298
476.889
1213.763
121.450
460.504
741.696
5.332
5.199
5.354
4.973
5.389
5.500
5.368
5.461
5.568
5.290
5.188
5.409
5.296
5.692
5.576
5.466
5.774
5.545
5.636
5.585
5.116
5.959
5.833
5.686
5.316
5.520
5.320
