timestamp_recebimento,ip_origem,site,sequencia,latencia_ms
1784976590.425202,10.0.31.1,Reitoria,5,59.945
1784976591.003962,10.0.11.1,Biblioteca,20,824.571
1784976592.655461,10.0.11.1,Biblioteca,21,1547.966
1784976592.883374,10.0.11.1,Biblioteca,22,124.037
1784976593.108258,10.0.11.1,Biblioteca,23,120.832
1784976593.803221,10.0.21.1,Laboratorios,25,3070.181
1784976594.003954,10.0.11.1,Biblioteca,24,791.922
1784976594.024277,10.0.21.1,Laboratorios,26,118.296
1784976594.603085,10.0.21.1,Laboratorios,27,476.004
1784976594.824922,10.0.21.1,Laboratorios,28,119.266
1784976595.047217,10.0.21.1,Laboratorios,29,119.592
1784976595.596193,10.0.11.1,Biblioteca,25,1488.262
1784976595.609966,10.0.21.1,Laboratorios,30,460.261
1784976596.874655,10.0.21.1,Laboratorios,31,1161.941
1784976597.196011,10.0.11.1,Biblioteca,26,1494.054
1784976597.420118,10.0.11.1,Biblioteca,27,120.331
1784976597.644281,10.0.11.1,Biblioteca,28,120.321
1784976598.475319,10.0.21.1,Laboratorios,32,1497.538
1784976598.530646,10.0.11.1,Biblioteca,29,778.096
1784976598.755496,10.0.11.1,Biblioteca,30,119.934
1784976598.983658,10.0.11.1,Biblioteca,31,120.150
1784976599.355064,10.0.21.1,Laboratorios,33,776.864
1784976599.907002,10.0.21.1,Laboratorios,34,449.051
1784976600.128750,10.0.21.1,Laboratorios,35,119.194
1784976600.524034,10.0.11.1,Biblioteca,32,1436.253
1784976601.674942,10.0.21.1,Laboratorios,36,1443.724
1784976602.226837,10.0.21.1,Laboratorios,37,449.471
1784976602.781189,10.0.21.1,Laboratorios,38,451.651
1784976605.490797,10.0.21.1,Laboratorios,39,485.279
1784976607.971892,10.0.11.1,Biblioteca,33,119.962
1784976608.203184,10.0.21.1,Laboratorios,40,487.126
1784976608.424728,10.0.21.1,Laboratorios,41,118.962
1784976609.001668,10.0.21.1,Laboratorios,42,474.472
1784976609.740067,10.0.11.1,Biblioteca,34,1664.572
1784976610.172428,10.0.31.1,Reitoria,6,59.946
1784976610.316013,10.0.21.1,Laboratorios,43,1211.304
1784976610.537729,10.0.21.1,Laboratorios,44,119.124
1784976610.599696,10.0.31.1,Reitoria,7,325.819
1784976610.683783,10.0.11.1,Biblioteca,35,839.917
1784976611.098758,10.0.21.1,Laboratorios,45,458.180
1784976611.611846,10.0.11.1,Biblioteca,36,824.448
1784976613.259914,10.0.11.1,Biblioteca,37,1544.528
1784976613.828120,10.0.11.1,Biblioteca,38,464.514
1784976613.949925,10.0.31.1,Reitoria,8,1100.196
1784976613.950129,10.0.11.1,Biblioteca,39,18.168
1784976614.053148,10.0.31.1,Reitoria,9,1.390
1784976614.059560,10.0.11.1,Biblioteca,40,3.721
1784976614.062063,10.0.21.1,Laboratorios,46,739.159
1784976614.156039,10.0.31.1,Reitoria,10,1.408
1784976614.167335,10.0.11.1,Biblioteca,41,3.944
1784976614.167497,10.0.21.1,Laboratorios,47,2.752
1784976614.259328,10.0.31.1,Reitoria,11,1.617
1784976614.273046,10.0.21.1,Laboratorios,48,2.739
1784976614.275226,10.0.11.1,Biblioteca,42,3.757
1784976614.362751,10.0.31.1,Reitoria,12,1.590
1784976614.378607,10.0.21.1,Laboratorios,49,2.926
1784976614.383122,10.0.11.1,Biblioteca,43,3.900
1784976614.467704,10.0.31.1,Reitoria,13,1.595
1784976614.483635,10.0.21.1,Laboratorios,50,2.473
1784976614.491102,10.0.11.1,Biblioteca,44,3.841
1784976614.571219,10.0.31.1,Reitoria,14,1.584
1784976614.589225,10.0.21.1,Laboratorios,51,2.749
1784976614.599185,10.0.11.1,Biblioteca,45,4.021
1784976614.675075,10.0.31.1,Reitoria,15,1.615
1784976614.694953,10.0.21.1,Laboratorios,52,2.960
1784976614.707423,10.0.11.1,Biblioteca,46,4.302
1784976614.778787,10.0.31.1,Reitoria,16,1.638
1784976614.801076,10.0.21.1,Laboratorios,53,2.687
1784976614.815442,10.0.11.1,Biblioteca,47,3.811
1784976614.883839,10.0.31.1,Reitoria,17,1.681
1784976614.907695,10.0.21.1,Laboratorios,54,2.782
1784976614.923206,10.0.11.1,Biblioteca,48,4.007
1784976614.987305,10.0.31.1,Reitoria,18,1.611
1784976615.013315,10.0.21.1,Laboratorios,55,2.825
1784976615.031796,10.0.11.1,Biblioteca,49,4.162
1784976615.095295,10.0.31.1,Reitoria,19,1.561
1784976615.119283,10.0.21.1,Laboratorios,56,2.867
1784976615.139967,10.0.11.1,Biblioteca,50,3.926
1784976615.199799,10.0.31.1,Reitoria,20,1.619
1784976615.224881,10.0.21.1,Laboratorios,57,2.800
1784976615.247458,10.0.11.1,Biblioteca,51,3.803
1784976615.303097,10.0.31.1,Reitoria,21,1.397
1784976615.330379,10.0.21.1,Laboratorios,58,2.685
1784976615.355645,10.0.11.1,Biblioteca,52,4.108
1784976615.407166,10.0.31.1,Reitoria,22,1.633
1784976615.437047,10.0.21.1,Laboratorios,59,2.874
1784976615.464141,10.0.11.1,Biblioteca,53,4.147
1784976615.510213,10.0.31.1,Reitoria,23,1.443
1784976615.543516,10.0.21.1,Laboratorios,60,2.880
1784976615.572805,10.0.11.1,Biblioteca,54,4.029
1784976615.614394,10.0.31.1,Reitoria,24,1.408
1784976615.649673,10.0.21.1,Laboratorios,61,2.829
1784976615.681080,10.0.11.1,Biblioteca,55,4.215
1784976615.717427,10.0.31.1,Reitoria,25,1.603
1784976615.756121,10.0.21.1,Laboratorios,62,2.880
1784976615.791242,10.0.11.1,Biblioteca,56,4.175
1784976615.820634,10.0.31.1,Reitoria,26,1.615
1784976615.862690,10.0.21.1,Laboratorios,63,2.805
1784976615.899841,10.0.11.1,Biblioteca,57,3.827
1784976615.924071,10.0.31.1,Reitoria,27,1.626
1784976615.968609,10.0.21.1,Laboratorios,64,2.704
1784976616.008309,10.0.11.1,Biblioteca,58,4.175
1784976616.027355,10.0.31.1,Reitoria,28,1.595
1784976616.074683,10.0.21.1,Laboratorios,65,2.937
1784976616.116160,10.0.11.1,Biblioteca,59,4.002
1784976616.130393,10.0.31.1,Reitoria,29,1.461
1784976616.180750,10.0.21.1,Laboratorios,66,2.979
1784976616.224476,10.0.11.1,Biblioteca,60,4.068
1784976616.233464,10.0.31.1,Reitoria,30,1.525
1784976616.286006,10.0.21.1,Laboratorios,67,2.514
1784976616.333058,10.0.11.1,Biblioteca,61,4.200
1784976616.336371,10.0.31.1,Reitoria,31,1.364
1784976616.394245,10.0.21.1,Laboratorios,68,3.082
1784976616.439358,10.0.31.1,Reitoria,32,1.517
1784976616.440955,10.0.11.1,Biblioteca,62,3.890
1784976616.500211,10.0.21.1,Laboratorios,69,2.953
1784976616.542808,10.0.31.1,Reitoria,33,1.646
1784976616.549034,10.0.11.1,Biblioteca,63,3.965
1784976616.608417,10.0.21.1,Laboratorios,70,2.908
1784976616.645829,10.0.31.1,Reitoria,34,1.470
1784976616.656883,10.0.11.1,Biblioteca,64,3.702
1784976616.713984,10.0.21.1,Laboratorios,71,2.630
1784976616.749293,10.0.31.1,Reitoria,35,1.446
1784976616.764501,10.0.11.1,Biblioteca,65,3.906
1784976616.819641,10.0.21.1,Laboratorios,72,2.871
1784976616.854124,10.0.31.1,Reitoria,36,1.601
1784976616.873173,10.0.11.1,Biblioteca,66,4.148
1784976616.925178,10.0.21.1,Laboratorios,73,2.672
